Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
RICArts,"259 Lansdowne St E, Peterborough, ON K9L 2A3, Canada",44.290119,-78.294642,ChIJoSkZagGN1YkRkC3ZssQSVag,,,,null,null,null,,"259 Lansdowne St E, Peterborough, ON K9L 2A3, Canada",44.290119,-78.294642
Yubu Napa,"65 Hartley St, Alice Springs NT 0870, Australia",-23.7016023,133.8804835,ChIJQ5vGOFsZMisRQDtlvIEifPA,,,,null,null,null,,"65 Hartley St, Alice Springs NT 0870, Australia",-23.7016023,133.8804835
Artspace on 45,"45 Gale St, Coramba NSW 2450, Australia",-30.2213643,153.0135592,ChIJ43pKcv8FnGsRw5UFY7XwkWw,,,,null,null,null,,"45 Gale St, Coramba NSW 2450, Australia",-30.2213643,153.0135592
Articall,"8 Alray Dr, Cheltenham VIC 3192, Australia",-37.9627938,145.069734,ChIJx6b40edo1moRUOm8vIWwm8M,,,,null,null,null,,"8 Alray Dr, Cheltenham VIC 3192, Australia",-37.9627938,145.069734
Wonthaggi,"Wonthaggi VIC 3995, Australia",-38.6089501,145.5911028,ChIJO-20rpcMKmsRAN2gMKR5BQU,,,,null,null,null,,"Wonthaggi VIC 3995, Australia",-38.6089501,145.5911028
Indigenous Art Centre,null,null,null,null,,,,null,null,null,,null,null,null
Box Hill Historical Society,"Suite 7, Town Hall Hub, 27 Bank St, Box Hill VIC 3128, Australia",-37.8193804,145.1276625,ChIJSwmU2K9A1moRxwDE1CQi6SQ,,,,null,null,null,,"Suite 7, Town Hall Hub, 27 Bank St, Box Hill VIC 3128, Australia",-37.8193804,145.1276625
Labyrinth Locator,"50 Jurong Gateway Rd, #04-23 Jem, Singapore 608549",1.3337765,103.7436699,ChIJ1eGiIQ8Q2jEROxlc1QftPLY,,,,null,null,null,,"50 Jurong Gateway Rd, #04-23 Jem, Singapore 608549",1.3337765,103.7436699
Cundletown Historical,"Main St & Queen St, Cundletown NSW 2430, Australia",-31.8993377,152.5189169,ChIJj8o2lb3IdWsRwFWz5lIWBPM,,,,null,null,null,,"Main St & Queen St, Cundletown NSW 2430, Australia",-31.8993377,152.5189169
Bridgetown Historical,"5 Civic Ln, Bridgetown WA 6255, Australia",-33.9573524,116.1379673,ChIJeTchw_1DMCoRC6nJws8URsQ,,,,null,null,null,,"5 Civic Ln, Bridgetown WA 6255, Australia",-33.9573524,116.1379673
Sarina Field of Dreams Parklands,"1 Railway Square, Sarina QLD 4737, Australia",-21.4264874,149.2172525,ChIJf8be7Wq222sRkS2tXRE6E2I,,,,null,null,null,,"1 Railway Square, Sarina QLD 4737, Australia",-21.4264874,149.2172525
Phillip Island Community Art & Craft Gallery,"56/58 Church St, Cowes VIC 3922, Australia",-38.4521072,145.240651,ChIJOwnSnhvs1WoRgjA_ctsWouE,,,,null,null,null,,"56/58 Church St, Cowes VIC 3922, Australia",-38.4521072,145.240651
Monique Chalk Art Gold,"7 Camphorlaurel Ct, Tallebudgera QLD 4228, Australia",-28.1417169,153.3977116,ChIJz9u8qB0DkWsRZErEo1TE7UU,,,,null,null,null,,"7 Camphorlaurel Ct, Tallebudgera QLD 4228, Australia",-28.1417169,153.3977116
"The Oko Art Studio, Art Collegium Gallery","17 Royton St, Burwood East VIC 3151, Australia",-37.850727,145.142827,ChIJf0I-sn4_1moR6-VKOEA7sjM,,,,null,null,null,,"17 Royton St, Burwood East VIC 3151, Australia",-37.850727,145.142827
Bilk Gallery,"12 Palmerston Ln, Griffith ACT 2603, Australia",-35.320765,149.1331777,ChIJB5PFM-9MFmsR9q6J_iKSLJA,,,,null,null,null,,"12 Palmerston Ln, Griffith ACT 2603, Australia",-35.320765,149.1331777
Arts Ceduna,"2 Eyre Hwy, Ceduna SA 5690, Australia",-32.1209167,133.6742194,ChIJy-1Kkn-YtioRd9A_6NCYtJs,,,,null,null,null,,"2 Eyre Hwy, Ceduna SA 5690, Australia",-32.1209167,133.6742194
Aurum Aquatics,"Persiaran Southkey 3, 81100 Johor Bahru, Johor, Malaysia",1.5024762,103.7760871,ChIJQzGiX2lt2jERuoQUo2-Dlz8,,,,null,null,null,,"Persiaran Southkey 3, 81100 Johor Bahru, Johor, Malaysia",1.5024762,103.7760871
Flying Spanners Gallery,"7 Anzac Parade, Teralba NSW 2284, Australia",-32.9638901,151.6054765,ChIJK3TibH47c2sRb3GZU5u4bSA,,,,null,null,null,,"7 Anzac Parade, Teralba NSW 2284, Australia",-32.9638901,151.6054765
Cornish Association of Victoria Inc,"19 Monash Grove, Blackburn South VIC 3130, Australia",-37.842371,145.157384,ChIJ867Zcmo_1moRapI5zDQ91a0,,,,null,null,null,,"19 Monash Grove, Blackburn South VIC 3130, Australia",-37.842371,145.157384
Miller Fine Art,"155 King St, Sydney NSW 2000, Australia",-33.869253,151.209936,ChIJ5Xym_j-uEmsRuu8LJTg4zmU,,,,null,null,null,,"155 King St, Sydney NSW 2000, Australia",-33.869253,151.209936
The Pioneers Association of South Australia Inc,"Stafford House, Level 2/25 Leigh St, Adelaide SA 5000, Australia",-34.923868,138.597375,ChIJkzUESCjPsGoRmBqL6UgMbvE,,,,null,null,null,,"Stafford House, Level 2/25 Leigh St, Adelaide SA 5000, Australia",-34.923868,138.597375
LAKE BALLARD,"Lake Ballard, Western Australia 6436, Australia",-29.364044,120.6314948,ChIJ0Rs8RVHLsysRQEzGczj2ACo,,,,null,null,null,,"Lake Ballard, Western Australia 6436, Australia",-29.364044,120.6314948
VS Gallery,"Mandarin Gallery #01-01, 333A Orchard Rd, Singapore 238897",1.301838,103.837033,ChIJW29F9o0Z2jERKeQqcPQ8DtU,,,,null,null,null,,"Mandarin Gallery #01-01, 333A Orchard Rd, Singapore 238897",1.301838,103.837033
Peter Barraclough Studio Gallery,"Salamanca Pl, Battery Point TAS 7004, Australia",-42.8870685,147.3333006,ChIJK3Zmd4h1bqoRzFRDLYVIETI,,,,null,null,null,,"Salamanca Pl, Battery Point TAS 7004, Australia",-42.8870685,147.3333006
Seaview Artists Gallery,"4 Seaview Terrace, Moffat Beach QLD 4551, Australia",-26.7898032,153.1420457,ChIJu9NqBM2ek2sRjetgrZDp04M,,,,null,null,null,,"4 Seaview Terrace, Moffat Beach QLD 4551, Australia",-26.7898032,153.1420457
BradmanArt Pty,"80/84 Burlington St, Oakleigh VIC 3166, Australia",-37.903198,145.099703,ChIJMTXvJ_Fq1moRXSEsf60k5C8,,,,null,null,null,,"80/84 Burlington St, Oakleigh VIC 3166, Australia",-37.903198,145.099703
Pumpkin Lane St Kilda Art,"5/17 Irwell St, St Kilda VIC 3182, Australia",-37.867341,144.9803651,ChIJGeHmF15p1moRiViUGI2zbZA,,,,null,null,null,,"5/17 Irwell St, St Kilda VIC 3182, Australia",-37.867341,144.9803651
Department of Culture and the Arts,"Old Hill Street Police Station, 140 Hill Street, #01-01A, Singapore 179369",1.2907757,103.8484782,ChIJb-Kv96AZ2jER6WsENlxhFH4,,,,null,null,null,,"Old Hill Street Police Station, 140 Hill Street, #01-01A, Singapore 179369",1.2907757,103.8484782
myARTx,"73 Pullen Rd, Everton Park QLD 4053, Australia",-27.4019946,152.9824325,ChIJqZwX4KRXkWsRd1ys1of3F-c,,,,null,null,null,,"73 Pullen Rd, Everton Park QLD 4053, Australia",-27.4019946,152.9824325
Sydney Chinese Culture & Educational Centre,"1/151 Castlereagh St, Sydney NSW 2000, Australia",-33.8719542,151.2090148,ChIJw5-HMD6uEmsRs9FK2VteNhc,,,,null,null,null,,"1/151 Castlereagh St, Sydney NSW 2000, Australia",-33.8719542,151.2090148
Splash on Peel,"Shop 4/164 Peel St, Tamworth NSW 2340, Australia",-31.0815318,150.9219113,ChIJP5Mi4jKfCmsRWY3lSF--aYY,,,,null,null,null,,"Shop 4/164 Peel St, Tamworth NSW 2340, Australia",-31.0815318,150.9219113
Caldera Wildscapes,"C/- Court House Hotel, Level 1/60 Murwillumbah St, Murwillumbah NSW 2484, Australia",-28.3269684,153.3976369,ChIJ8XfoUgHwkGsRGtGPGWoDEdk,,,,null,null,null,,"C/- Court House Hotel, Level 1/60 Murwillumbah St, Murwillumbah NSW 2484, Australia",-28.3269684,153.3976369
Blenheim Gallery and Garden,"733 Cressy Rd, Longford TAS 7301, Australia",-41.6433226,147.091224,ChIJDSwj-ESQcKoRyv0Zgs-uFds,,,,null,null,null,,"733 Cressy Rd, Longford TAS 7301, Australia",-41.6433226,147.091224
Sculpture At Sawmillers,"Sawmillers Reserve, 2 Munro St, McMahons Point NSW 2060, Australia",-33.8455879,151.201684,ChIJAQAAM_auEmsRTuwJMj_umMQ,,,,null,null,null,,"Sawmillers Reserve, 2 Munro St, McMahons Point NSW 2060, Australia",-33.8455879,151.201684
SISTER7,"6/56 Smith Street Opposite Raintree Park, Darwin City NT 0800, Australia",-12.4625914,130.8417485,ChIJPyfCG_eRwCwRvlyIjku6nxc,,,,null,null,null,,"6/56 Smith Street Opposite Raintree Park, Darwin City NT 0800, Australia",-12.4625914,130.8417485
Hervey Bay Art,"5 Sandy St, Urangan QLD 4655, Australia",-25.2839,152.899261,ChIJEyYMUsCA7GsRVF1OaM8un6A,,,,null,null,null,,"5 Sandy St, Urangan QLD 4655, Australia",-25.2839,152.899261
The Inner City Clayworkers Gallery,"1 St Johns Rd, Glebe NSW 2037, Australia",-33.878963,151.1909603,ChIJt6tYciyuEmsR7CV2jzQkulQ,,,,null,null,null,,"1 St Johns Rd, Glebe NSW 2037, Australia",-33.878963,151.1909603
stephen hennessy art and design,"5/217 Chapel St, Prahran VIC 3181, Australia",-37.8508489,144.9930686,ChIJrcBatDpo1moRF3rTISAIvck,,,,null,null,null,,"5/217 Chapel St, Prahran VIC 3181, Australia",-37.8508489,144.9930686
The Aboriginal Art House,"48 Main St, Hahndorf SA 5245, Australia",-35.0307188,138.8110514,ChIJx_rqvm8xt2oRw6BWobEUUw4,,,,null,null,null,,"48 Main St, Hahndorf SA 5245, Australia",-35.0307188,138.8110514
Partos Plus,"159 Bamfield Rd, Heidelberg Heights VIC 3081, Australia",-37.7313226,145.0570463,ChIJC64-xAxG1moR5dSTssa-iK4,,,,null,null,null,,"159 Bamfield Rd, Heidelberg Heights VIC 3081, Australia",-37.7313226,145.0570463
The Cultural Centre Townsville,"2-68 Flinders St, Townsville QLD 4810, Australia",-19.2574467,146.8228674,ChIJfRDp19H41WsR8aFk-5QS2xo,,,,null,null,null,,"2-68 Flinders St, Townsville QLD 4810, Australia",-19.2574467,146.8228674
Lost Bear Gallery,"98 Lurline St, Katoomba NSW 2780, Australia",-33.7205722,150.3121772,ChIJuy3WVaJuEmsRTQ4Wilj_FtE,,,,null,null,null,,"98 Lurline St, Katoomba NSW 2780, Australia",-33.7205722,150.3121772
The Beach Seen,"shop 10/41-45 President Ave, Caringbah NSW 2229, Australia",-34.0426364,151.1201898,ChIJUw1cqu3HEmsRJKyCPrBcwao,,,,null,null,null,,"shop 10/41-45 President Ave, Caringbah NSW 2229, Australia",-34.0426364,151.1201898
The Art Space Collective,"80A Scarborough Beach Rd, Scarborough WA 6019, Australia",-31.8940329,115.7649763,ChIJFzs3oCmvMioRiqTkb6tZhCE,,,,null,null,null,,"80A Scarborough Beach Rd, Scarborough WA 6019, Australia",-31.8940329,115.7649763
East Coast Heritage Museum,"22 Franklin St, Swansea TAS 7190, Australia",-42.1239873,148.0754555,ChIJV51Eja55caoRcOI49_VSmB4,,,,null,null,null,,"22 Franklin St, Swansea TAS 7190, Australia",-42.1239873,148.0754555
Skepsi Gallery,"1297 High St, Malvern VIC 3144, Australia",-37.857527,145.037167,ChIJW0HJ5oNp1moR8gtNSZt5rNY,,,,null,null,null,,"1297 High St, Malvern VIC 3144, Australia",-37.857527,145.037167
Stephen Sinclair Gallery,"100 Halifax St, Adelaide SA 5000, Australia",-34.9325804,138.6040107,ChIJI2CP_tvOsGoRcfZWAfksa5w,,,,null,null,null,,"100 Halifax St, Adelaide SA 5000, Australia",-34.9325804,138.6040107
Olga Garner-Morris,"201 Ballinger Rd, Buderim QLD 4556, Australia",-26.6985771,153.0655826,ChIJLXuSgK6dk2sRfNPyaebbgBw,,,,null,null,null,,"201 Ballinger Rd, Buderim QLD 4556, Australia",-26.6985771,153.0655826
Thierry B Fine Art,"473 Malvern Rd, South Yarra VIC 3141, Australia",-37.847748,145.001907,ChIJmQjAz9Jp1moR0ZxmMr9OE7w,,,,null,null,null,,"473 Malvern Rd, South Yarra VIC 3141, Australia",-37.847748,145.001907
Prospect Heritage Trust,"William Lawson Dr, Prospect NSW 2148, Australia",-33.8150886,150.9150508,ChIJx8axOKaXEmsRzYukM_oP3sM,,,,null,null,null,,"William Lawson Dr, Prospect NSW 2148, Australia",-33.8150886,150.9150508
redrock gallery,"Shops 5 & 6 Mid Level, 3 Southgate Ave, Southbank VIC 3006, Australia",-37.820251,144.966498,ChIJE_QL17NC1moR8Xoz4SpUmt0,,,,null,null,null,,"Shops 5 & 6 Mid Level, 3 Southgate Ave, Southbank VIC 3006, Australia",-37.820251,144.966498
Lovett Gallery,"Shop 2/14 Mary St, Cygnet TAS 7112, Australia",-43.1619591,147.0777542,ChIJ7TDXGGYpbKoR7IoK8IDGWo4,,,,null,null,null,,"Shop 2/14 Mary St, Cygnet TAS 7112, Australia",-43.1619591,147.0777542
SkillsWest Careers,"80 Jurong East Street 21, Level 2 Devan Nair Institute for Employment and Employability, Singapore 609607",1.3358216,103.7447529,ChIJf6YoPQ4Q2jER9mckejNOoEA,,,,null,null,null,,"80 Jurong East Street 21, Level 2 Devan Nair Institute for Employment and Employability, Singapore 609607",1.3358216,103.7447529
Geraldton Family History Society,"321 Marine Terrace, Geraldton WA 6530, Australia",-28.7783244,114.6019383,ChIJLYAnEY5G2isRa-oCrssWvjQ,,,,null,null,null,,"321 Marine Terrace, Geraldton WA 6530, Australia",-28.7783244,114.6019383
Artsabout,"4/22-24 Herbert St, Dulwich Hill NSW 2203, Australia",-33.902447,151.146937,ChIJ9QzixXCwEmsR6CLdPqJCCkI,,,,null,null,null,,"4/22-24 Herbert St, Dulwich Hill NSW 2203, Australia",-33.902447,151.146937
Military History Society of NSW,"561-567 George St, Sydney NSW 2000, Australia",-33.876623,151.2058024,ChIJnY2pRCqwEmsRxEoiHWl01I0,,,,null,null,null,,"561-567 George St, Sydney NSW 2000, Australia",-33.876623,151.2058024
Gympie Family History Society Inc,"1 Chapple St, Gympie QLD 4570, Australia",-26.1879184,152.6707228,ChIJcaM29W6jlGsRQem6NDyJuwk,,,,null,null,null,,"1 Chapple St, Gympie QLD 4570, Australia",-26.1879184,152.6707228
Fox Jensen Gallery,"1/8 Soudan Ln, Paddington NSW 2021, Australia",-33.8826986,151.2341462,ChIJJxRmkweuEmsRbtSf_pDR8eU,,,,null,null,null,,"1/8 Soudan Ln, Paddington NSW 2021, Australia",-33.8826986,151.2341462
Michael Bugelli Gallery,"The Mercury, 91-93 Macquarie St, Hobart TAS 7000, Australia",-42.88203,147.3307439,ChIJG9b6Y4R1bqoR--GYr0_Szak,,,,null,null,null,,"The Mercury, 91-93 Macquarie St, Hobart TAS 7000, Australia",-42.88203,147.3307439
Cootamundra Heritage Centre,"76 Olympic Hwy, Cootamundra NSW 2590, Australia",-34.6403018,148.0305925,ChIJS6FFV3PIGWsRq75Xr7kmiaY,,,,null,null,null,,"76 Olympic Hwy, Cootamundra NSW 2590, Australia",-34.6403018,148.0305925
READBACK Aboriginal Art,"32 Smith St, Darwin City NT 0800, Australia",-12.4642939,130.8430416,ChIJI_ec7AWRwCwRV83uK3Gz2SY,,,,null,null,null,,"32 Smith St, Darwin City NT 0800, Australia",-12.4642939,130.8430416
Ararat Gallery TAMA,"82 Vincent St, cnr Barkly and, Vincent St, Ararat VIC 3377, Australia",-37.2832084,142.932163,ChIJ6UITP8fx0WoRve9yjqPmLzc,,,,null,null,null,,"82 Vincent St, cnr Barkly and, Vincent St, Ararat VIC 3377, Australia",-37.2832084,142.932163
Zone Printing,Singapore 387418,1.31377,103.876253,ChIJy-lfGTEY2jERvUp7DMkJiKA,,,,null,null,null,,Singapore 387418,1.31377,103.876253
CASSIA BUNDOCK ART,"1857 Pittwater Rd, Bayview NSW 2104, Australia",-33.6635189,151.3012592,ChIJMYu2-mBTDWsRdS25IehNpMA,,,,null,null,null,,"1857 Pittwater Rd, Bayview NSW 2104, Australia",-33.6635189,151.3012592
motorworldsydney.com,"58 Atchison St, St Leonards NSW 2065, Australia",-33.8226861,151.1985691,ChIJt_bNKt2uEmsRGSoWFOPKhF0,,,,null,null,null,,"58 Atchison St, St Leonards NSW 2065, Australia",-33.8226861,151.1985691
Pig Melon,"181 Lord St, Perth WA 6000, Australia",-31.9480294,115.8698527,ChIJa_lbVdm6MioRJVoHToaMU1E,,,,null,null,null,,"181 Lord St, Perth WA 6000, Australia",-31.9480294,115.8698527
monicaart gallery rye,"2197 Point Nepean Rd, Rye VIC 3939, Australia",-38.3712969,144.8291688,ChIJ81sdM2bL1WoRNjHsnqf0yuI,,,,null,null,null,,"2197 Point Nepean Rd, Rye VIC 3939, Australia",-38.3712969,144.8291688
Pet portraits by Karrie,null,null,null,null,,,,null,null,null,,null,null,null
Beaumaris Art Group,"84/98 Reserve Rd, Beaumaris VIC 3193, Australia",-37.9829764,145.03461,ChIJlzDLG2xu1moRJE-QHysq_AI,,,,null,null,null,,"84/98 Reserve Rd, Beaumaris VIC 3193, Australia",-37.9829764,145.03461
Coalface Experience,"19 Railway Rd, Collinsville QLD 4804, Australia",-20.5577778,147.8486111,ChIJY6GD0Rc712sRV1qRYuRMHfg,,,,null,null,null,,"19 Railway Rd, Collinsville QLD 4804, Australia",-20.5577778,147.8486111
Port Lincoln Railway Museum,"Railway Pl, Port Lincoln SA 5606, Australia",-34.7240789,135.8671338,ChIJXQsFN53Dq2oREXImYJbwOYI,,,,null,null,null,,"Railway Pl, Port Lincoln SA 5606, Australia",-34.7240789,135.8671338
Red moon contemporary art glass gallery,"716-718 High St, Armadale VIC 3144, Australia",-37.854635,145.011995,ChIJV2yvycRB1moRrpEjiBiXBe0,,,,null,null,null,,"716-718 High St, Armadale VIC 3144, Australia",-37.854635,145.011995
FYRE GALLERY,"84 Wallace St, Braidwood NSW 2622, Australia",-35.445078,149.799039,ChIJE0Pfii14FmsRmq5xra-FKx0,,,,null,null,null,,"84 Wallace St, Braidwood NSW 2622, Australia",-35.445078,149.799039
Badger and Fox Gallery,"201 Albion St, Surry Hills NSW 2010, Australia",-33.8840496,151.2163848,ChIJo9uS2RuuEmsR0Ni-Goybuu8,,,,null,null,null,,"201 Albion St, Surry Hills NSW 2010, Australia",-33.8840496,151.2163848
Coates Studio Foundry,"31 Orthla Ave, Heidelberg West VIC 3081, Australia",-37.732889,145.046595,ChIJSwIW2XlE1moRUyvAAv_RtR4,,,,null,null,null,,"31 Orthla Ave, Heidelberg West VIC 3081, Australia",-37.732889,145.046595
Wellspring Environmental Arts & Design,"10 Hancock St, Spence ACT 2615, Australia",-35.202278,149.06487,ChIJrTiCOvqsF2sRSfJCjim6sbQ,,,,null,null,null,,"10 Hancock St, Spence ACT 2615, Australia",-35.202278,149.06487
Red Sand Art,"27 Campbell St, Paddington QLD 4064, Australia",-27.4625262,153.0061349,ChIJU8gZRwFakWsRR5egOy4Cu2Y,,,,null,null,null,,"27 Campbell St, Paddington QLD 4064, Australia",-27.4625262,153.0061349
Healing Art Design,"shop 2b/60 Marine Parade, Kingscliff NSW 2487, Australia",-28.2566119,153.578473,ChIJcT20Ml__kGsRk8nn4o6fkKI,,,,null,null,null,,"shop 2b/60 Marine Parade, Kingscliff NSW 2487, Australia",-28.2566119,153.578473
Grampians trike tours,"117-119 Grampians Rd, Halls Gap VIC 3381, Australia",-37.1406677,142.5192113,ChIJ0xWIXSwPzmoRYF7NIJ0WsfU,,,,null,null,null,,"117-119 Grampians Rd, Halls Gap VIC 3381, Australia",-37.1406677,142.5192113
Exmouth Cultural Arts Centre,"12 Learmonth St, Exmouth WA 6707, Australia",-21.9350403,114.12951,ChIJZXgjqQO1_isRHUWSxX9nVQs,,,,null,null,null,,"12 Learmonth St, Exmouth WA 6707, Australia",-21.9350403,114.12951
Beachscapes Gallery,"1/1 Newcastle Dr, Toormina NSW 2452, Australia",-30.3604903,153.0913887,ChIJd-BlK5wRnGsRtmHTejs8I0E,,,,null,null,null,,"1/1 Newcastle Dr, Toormina NSW 2452, Australia",-30.3604903,153.0913887
Church Bazaar,"7 Armenian St, Singapore 179932",1.2936042,103.8486404,ChIJi0s1GH8X2jERelvmtj5fQEE,,,,null,null,null,,"7 Armenian St, Singapore 179932",1.2936042,103.8486404
345AC,null,null,null,null,,,,null,null,null,,null,null,null
Subiartco Galleries,"67 Sheen St, Subiaco WA 6008, Australia",-31.9424426,115.8239966,ChIJ6QsNthSlMioRlcWwjnI0YUQ,,,,null,null,null,,"67 Sheen St, Subiaco WA 6008, Australia",-31.9424426,115.8239966
Le Studio Art,"12 Jalan Bukit Merah, Singapore 150012",1.2874969,103.8070705,ChIJG89vjH8b2jEREQ1s8CMdCnY,,,,null,null,null,,"12 Jalan Bukit Merah, Singapore 150012",1.2874969,103.8070705
The Great Alpine Gallery,"Great Alpine Rd, Swifts Creek VIC 3896, Australia",-37.2634656,147.7215028,ChIJwxoS8vsDJWsRrmtFdWLA5-0,,,,null,null,null,,"Great Alpine Rd, Swifts Creek VIC 3896, Australia",-37.2634656,147.7215028
Traralgon and District Historical Society Inc,"13 Breed St, Traralgon VIC 3844, Australia",-38.198593,146.532055,ChIJVbTVaicYKWsRdxYOBcxJOmc,,,,null,null,null,,"13 Breed St, Traralgon VIC 3844, Australia",-38.198593,146.532055
Art House Reproductions & Inkjet Lab,"Unit 7/31 Thompson St, Bowen Hills QLD 4006, Australia",-27.441049,153.041331,ChIJb0pA375ZkWsRXPSwLQYSjco,,,,null,null,null,,"Unit 7/31 Thompson St, Bowen Hills QLD 4006, Australia",-27.441049,153.041331
District Preschool Inc,"Tarro Rd & Boundary St, Spion Kop NSW 2327, Australia",-32.8246965,151.4862725,ChIJVVVVVbk3c2sRnTIjAuRdoxc,,,,null,null,null,,"Tarro Rd & Boundary St, Spion Kop NSW 2327, Australia",-32.8246965,151.4862725
CnW Gallery,"Harbourside Shopping Center, Darling Harbour,, Sydney NSW 2000, Australia",-33.8706952,151.1989198,ChIJuayj_DmuEmsR6fOf3AeUasg,,,,null,null,null,,"Harbourside Shopping Center, Darling Harbour,, Sydney NSW 2000, Australia",-33.8706952,151.1989198
Brunswick Mechanics Institute,"270 Sydney Rd, Brunswick VIC 3056, Australia",-37.7713603,144.9617387,ChIJmcP4NktD1moRpO4mCw_0v9Q,,,,null,null,null,,"270 Sydney Rd, Brunswick VIC 3056, Australia",-37.7713603,144.9617387
Nungarin Heritage Machinery and Army Museum,"26 Second Ave, Nungarin WA 6490, Australia",-31.1857342,118.0972857,ChIJDUuAq2XSyisREIEdf1h8ZGQ,,,,null,null,null,,"26 Second Ave, Nungarin WA 6490, Australia",-31.1857342,118.0972857
Central Highlands Science Centre,"2/10 Ruby St, Emerald QLD 4720, Australia",-23.5251479,148.1583354,ChIJ-6LW7AxNz2sR1WcItTh52yU,,,,null,null,null,,"2/10 Ruby St, Emerald QLD 4720, Australia",-23.5251479,148.1583354
Lithgow Small Arms Factory Museum,"69 Methven St, Lithgow NSW 2790, Australia",-33.4875718,150.1419175,ChIJ89mShkoKEmsRWMt6rfA8HC0,,,,null,null,null,,"69 Methven St, Lithgow NSW 2790, Australia",-33.4875718,150.1419175
Melbourne Museum,"11 Nicholson St, Carlton VIC 3053, Australia",-37.803273,144.9717408,ChIJn97JQNpC1moRIcJsVMEQLI8,,,,null,null,null,,"11 Nicholson St, Carlton VIC 3053, Australia",-37.803273,144.9717408
Museum of Australian Army Flying (MAAF),"Museum Dr, Oakey QLD 4401, Australia",-27.4159141,151.7436249,ChIJUy_DJfBqlmsRHSqb3hHB3Mg,,,,"null, Oakey, QLD, 4401, AU",-27.254498,151.69035,,"null, Oakey, QLD, 4401, AU",-27.254498,151.69035
Women's Art Register,"Richmond Library, 415 Church St, Richmond VIC 3121, Australia",-37.825405,144.998412,ChIJUwACxoxC1moRAEzVqWKR4_c,,,,null,null,null,,"Richmond Library, 415 Church St, Richmond VIC 3121, Australia",-37.825405,144.998412
Sapphire Coast Marine Discovery Centre,"253 Imlay St, Eden NSW 2551, Australia",-37.072143,149.9103868,ChIJh8_Ef5ioPmsRXnYzD_pbDfI,,,,"253 Imlay Street, EDEN, NSW, 2551, AU",-37.21101,149.91666,,"253 Imlay Street, EDEN, NSW, 2551, AU",-37.21101,149.91666
Cement Fondu,"36 Gosbell St, Paddington NSW 2021, Australia",-33.8792744,151.226048,ChIJM85Akw6uEmsRKhm7E8PRoU8,,,,null,null,null,,"36 Gosbell St, Paddington NSW 2021, Australia",-33.8792744,151.226048
AUSTRALIAN STOCKMAN'S HALL OF FAME AND OUTBACK HERITAGE CENTRE,"Landsborough Hwy, Longreach QLD 4730, Australia",-23.444297,144.274864,ChIJgbHTWD7RNWoRbjITewQ5z1Y,,,,null,null,null,,"Landsborough Hwy, Longreach QLD 4730, Australia",-23.444297,144.274864
Narrowcasters,"1 Wolseley Cres, Point Piper NSW 2027, Australia",-33.865002,151.252387,ChIJ0Wd0CsatEmsRKt4cyYkz_oM,,,,null,null,null,,"1 Wolseley Cres, Point Piper NSW 2027, Australia",-33.865002,151.252387
Museum of Australian Democracy at Eureka (MADE),"102 Stawell St S, Ballarat Central VIC 3350, Australia",-37.565,143.8838889,ChIJgTRk_aNF0WoRzrCEPv2vlUU,,,,"102 Stawell Street South, Ballarat, VIctoria, 3350, AU",-37.5609,143.85497,,"102 Stawell Street South, Ballarat, VIctoria, 3350, AU",-37.5609,143.85497
South Gippsland Tank Adventures,"2349 Woorarra Rd, Wonyip VIC 3962, Australia",-38.530233,146.3873,ChIJq7qGzVVjKWsRsAPH23TKWpE,,,,null,null,null,,"2349 Woorarra Rd, Wonyip VIC 3962, Australia",-38.530233,146.3873
Lydia Fine Art,"521 Hampton St, Hampton VIC 3188, Australia",-37.9318094,145.003445,ChIJw2H6Dydv1moRGnPTtgjJ5-E,,,,null,null,null,,"521 Hampton St, Hampton VIC 3188, Australia",-37.9318094,145.003445
Yane Sotiroski,"27 Dampier Terrace, Broome WA 6725, Australia",-17.9547522,122.2447242,ChIJPzrVX40ueiwRBVaxn9lxQ50,,,,null,null,null,,"27 Dampier Terrace, Broome WA 6725, Australia",-17.9547522,122.2447242
Turks Head Gallery,"317 Wodonga Pl, South Albury NSW 2640, Australia",-36.089549,146.9086023,ChIJEUOOr51fIWsRNjNwIz8vcwE,,,,null,null,null,,"317 Wodonga Pl, South Albury NSW 2640, Australia",-36.089549,146.9086023
Healesville and District Historical Society Inc,"110 River St, Healesville VIC 3777, Australia",-37.652839,145.5172831,ChIJOw6CwzwqKGsRZvCIN1kOC2A,,,,null,null,null,,"110 River St, Healesville VIC 3777, Australia",-37.652839,145.5172831
Catherine Abel Gallery,"17 Market St, Trentham VIC 3458, Australia",-37.3885264,144.3228026,ChIJg4Gzot_b1moRV1J3PhtXHPQ,,,,null,null,null,,"17 Market St, Trentham VIC 3458, Australia",-37.3885264,144.3228026
Quoll Artists Gallery Inc,"Salamanca Arts Centre, Hobart TAS 7000, Australia",-42.8865013,147.3332116,ChIJd2mjjN11bqoRgWHNcO44IA0,,,,null,null,null,,"Salamanca Arts Centre, Hobart TAS 7000, Australia",-42.8865013,147.3332116
