Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Firstmac,"123 Eagle St, Brisbane, QLD 4000, AU","Firstmac is a privately-owned company that has been in business for over four decades.We have grown from a small family business to become Australia's largest non-bank lender. Over time we have provided 100,000 home loans and we currently manage $12 billion in mortgages and $250 million in cash investments. Our headquarters is in Brisbane, Australia.Firstmac is a challenger company that stays ahead of the big banks by using smart technology and highly-trained support staff based in our Brisbane call centre.We are dedicated to bringing simple, affordable, competitive financial products to market, underpinned by a lengthy track record of success and a pedigree in prime residential home loans.",null,Financial,201-500 employees,http://www.firstmac.com.au,"Brisbane, QLD",Privately Held,null,https://www.linkedin.com/company/firstmaclimited/,"40/123 Eagle St, Brisbane City QLD 4000, Australia",-27.4657036,153.0301144,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Harmoney,null,"Our purpose is to help and inspire people to achieve their goals through financial products that are friendly, fair, and simple to use.Since our beginnings in 2014, Harmoney has sought to transform the way people borrow and lend money. We’ve created Australasia's largest personal loan marketplace, having facilitated over $1.6 billions in loans to over 50,000 customers on both sides of the Tasman, giving people more choice and options. Along the way we’ve created over 100 jobs, and created a purpose‑driven culture focusing on helping people do better through technology, big data, and responsible lending.Our Awards include...NZ Finalist- Company of the Year- NZ HiTech 2020NZ Best Financial Products- MoneyHub 2020AU Gold Award-RateCity 2020AU Finder Awards- Finder 2019NZ Best Use of Search Engine Marketing and Search engine Optimisation Award sponsored by Google- IAB 2019NZ Finalist -Excellence in Marketing -Auckland Business Awards- Central 2019NZ Outstanding Excellence Award- Canstar 2019AU Experts Choice Awards- Best Person Loan- Mozo 2018AU Experts Choice Award info-Mozo 2017NZ Finalist- Hi-Tech Emerging Company of the Year- NZ HiTech 2017NZ Innovation in Financial and Professional Services= NZ Innovators 2015NZ Fast 50- Rising Star-Auckland and Upper North Island- Deloitte 2015",800427666,Financial,51-200 employees,https://www.harmoney.co.nz/,"Auckland, New Zealand",Privately Held,null,https://www.linkedin.com/company/harmoney-ltd/,"NO 12, Jalan Seksyen 2/14, Taman Kajang Utama, 43000 Kajang, Selangor, Malaysia",2.9693059,101.7944698,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Legal Home Loans,"133 Castlereagh St, Level 21, Sydney, New South Wales 2000, AU","Legal Home Loans is Australia's only specialist broker for lawyers. With access to all major lenders and private banks, we'll secure the best loan tailored to you. Chat to us for your home loan, investment loan, refinance, and commercial loan needs.",(02) 9030 0420,Financial,11-50 employees,http://www.legalhomeloans.com.au,"Sydney, New South Wales",Privately Held,null,https://www.linkedin.com/company/legalhomeloans/,"Level 21/133 Castlereagh St, Sydney NSW 2000, Australia",-33.8715262,151.2090397,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
NHFIC (The National Housing Finance and Investment Corporation),"22 Pitt St, Sydney, New South Wales 2000, AU","The National Housing Finance and Investment Corporation (NHFIC) is an independent corporate Commonwealth entity dedicated to improving housing outcomes.NHFIC offers loans, investments and grants to encourage investment in housing, with a particular focus on affordable housing.NHFIC is a key part of the Australian Government’s plan to help reduce pressure on housing affordability.Learn more here: https://www.nhfic.gov.au/about-us/",null,Financial,11-50 employees,https://www.nhfic.gov.au/,"Sydney, New South Wales",Government Agency,null,https://www.linkedin.com/company/national-housing-finance-and-investment-corporation/,"Export House, Level 10, 22 Pitt St, Sydney NSW 2000, Australia",-33.8621538,151.2093966,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Orient Capital,null,"Orient Capital is a global leader in share ownership analysis, market intelligence, investor communication and shareholder management technology.Through miraqle, its unique web-based operating platform, Orient Capital provides public companies and market participants with an integrated solution to identifying and tracking capital flows and connecting with key decision makers and prospective investors. In Australia, Orient Capital also provides investor relations advice to listed companies.Acclaimed worldwide for its responsive, insightful approach to information analysis and client management, Orient Capital has been at the forefront of investor relations innovation for over 20 years. Today, Orient Capital is trusted by over 2000 clients globally, with a reputation for unrivalled service standards, data quality and professionalism.",null,Financial,51-200 employees,http://www.orientcap.com,"SYDNEY, NSW",Privately Held,null,https://www.linkedin.com/company/orient-capital/,"17 Phillip St, Singapore 048693",1.2844678,103.8499088,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Mine Super,"168 Parry St, Newcastle, New South Wales 2302, AU","We’re Mine Super, a profit to members super fund who has been helping our members achieve exceptional retirement outcomes for over 75 years.We’re made up of local representatives who have strong roots in mining communities across Australia. We’re dedicated to ensuring that each and every member is well looked after for their day to day, and for their retirement. We’ve also received top ratings from SuperRatings and Chant West for our Super and Pension products. By interacting with our LinkedIn page, you agree to following our community guidelines, find them at mine.com.au/community-guidelines",null,Financial,201-500 employees,https://www.mine.com.au/,"Newcastle, New South Wales",Nonprofit,null,https://www.linkedin.com/company/mine-super/,"168 Parry St, Newcastle NSW 2302, Australia",-32.92607,151.757945,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FAST Group,"Level 10, 700 Bourke Street, Melbourne, VIC 3008, AU","FAST is one of Australia’s largest mortgage, commercial and asset finance aggregators, with over 1,300 brokers nationwide and settlements in excess of $21 billion per annum.

But we’re about more than just size. At FAST, we work with Australia’s best-performing brokers, to deliver bespoke commercial and business lending products and services which create real value for their clients. 

We constantly strive to be the aggregator for ambitious, entrepreneurial brokers looking for a partner to assist with reaching their potential through constant innovation and a flexible suite of products, services and support to help brokers develop and execute on opportunities for growth. 

With access to a panel of 35 lenders and financial services providers, our elite brokers also enjoy premium support, powerful platforms and peerless development and networking opportunities helping them excel. 

At FAST, we can help you identify opportunities to expand your business and stay ahead of your competition. 

We’ve built a culture of excellence and success on a strong understanding of what it takes to get to the top. With FAST you’ll never stand still.",null,Financial,11-50 employees,http://www.fastgroup.com.au,"Melbourne, VIC",Public Company,null,https://www.linkedin.com/company/fast---finance-and-systems-technology/,"121-01, Jalan Mutiara Emas 2A, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",1.5513607,103.7861954,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
StatePlus,"Level 9, 83 Clarence Street, Sydney, NSW 2000, AU","For 25 years, StatePlus has helped everyday Australians take control of their money. Today we are proud to continue providing professional financial planning services and products, including advice, superannuation, managed investments and retirement income streams.

We simplify the complexities of advice to take the stress out of making decisions about your money. Your interests come first in everything we do to make a genuine and positive impact on your life.

Of course, the strength of any organisation ultimately rests with its culture and its people. Great people are at the heart of our company. Our planners are some of the most qualified in the country.  

For us, being a professional goes beyond simply having the right qualifications. We strive to retain high-calibre individuals who are seeking a rewarding career within a uniquely client-focused environment. In fact, our clients tell us that our values are a key reason they choose to come to us for advice.

We work as a team to stay ahead of changes in our industry and in the wider financial market. From this strong foundation, we act with honesty and openness, and always in our clients’ best interests. 

Our passion for discovering our client’s needs and helping them achieve their goals is what drives us.",null,Financial,201-500 employees,https://www.stateplus.com.au/,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/stateplus/,"Moore St, Maitland NSW 2320, Australia",-32.7324024,151.5536078,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fitzpatricks Private Wealth,"10 Spring St, Level 9, Sydney CBD, New South Wales 2000, AU","Fitzpatricks is a high quality financial services firm dedicated to providing an unmatched level of service to a niche clientele. Typically, our clients are successful business people, corporate leaders and professionals. 
We are a dynamic Australian-owned organization, the shareholders being employees or associates.

We have offices in Brisbane, Newcastle, Adelaide, Gold Coast, Sydney and Melbourne. We also enjoy close relationships with key industry professionals who share our high regard for the principles of discretion, innovation and vision.

Follow us on Twitter @FitzWealth",null,Financial,11-50 employees,http://www.fitz.com.au,"Sydney CBD, New South Wales",Privately Held,null,https://www.linkedin.com/company/fitzpatricks-private-wealth/,"Level 23/215 Adelaide St, Brisbane City QLD 4000, Australia",-27.4673497,153.0269455,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Parpera,"11 York St, Level 4, Sydney, New South Wales 2000, AU","Parpera is an Australian fintech that aspires to improve the economic prosperity of people, communities, and societies, globally.We're building an ecosystem of fair and transparent products and services that help people to effectively setup, manage and grow their business in the new economy.",null,Financial,2-10 employees,http://www.parpera.com,"Sydney, New South Wales",Privately Held,null,https://www.linkedin.com/company/parpera/,"Via Parpera, 4, 12042 Bra CN, Italy",44.6986456,7.8549865,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MOVE Bank,"Brisbane Central Station , Concourse Ground Floor, Plaza Level, Brisbane, QLD 4000, AU","MOVE Bank provides flexible, competitive financial products delivered through exceptional personalised service.We started our journey in 1968 as Railways Credit Union, a mutual financial institution established by Queensland Rail staff to help railway workers and their families build stable financial futures. As part of our evolution we have recently expanded our membership to include the wider transport industry. This change allows us to build on our past success and deliver even more value to our members.While our name may have changed our values and purpose haven’t. As a proud customer owned financial institution we put the needs of our members first in everything we do.",null,Financial,51-200 employees,http://www.movebank.com.au,"Brisbane, QLD",Public Company,null,https://www.linkedin.com/company/movebanksocial/,"40-42, Jalan Kebudayaan 16, Taman Universiti, 81300 Skudai, Johor, Malaysia",1.5396454,103.630686,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
AMP Amplify,"33 Alfred St, Sydney, NSW 2000, AU","Amplify’s annual innovation and ideas festival is Australia's leading business and innovation platform for exploring technology, thought leadership and customer experience with some of the world’s boldest thinkers.",null,Financial,null,https://www.amp.com.au/amplify,null,null,null,https://www.linkedin.com/company/ampamplify/,"Hamilton House, 80 Stokes Croft, St Paul's, Bristol BS1 3QY, United Kingdom",51.4628695,-2.5896202,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Flexirent,"Level 7,, 179 Elizabeth St,, Sydney, NSW 2000, AU","Flexirent is the retail leasing business of ASX listed FlexiGroup Limited (""FXL""), working with personal and business customers to provide fast and flexible rental finance solutions. 
 
Founded in 1988, by David Berkman and Andrew Abercrombie, Flexirent is the market leader of flexible leasing and rental finance to technology retailers and dealers, offering reliable and secure financial arrangements for customers in Australia, New Zealand and Ireland.
 
Flexirent’s range of personal and business products focuses on choice of terms and equipment, end of term flexibility as well as tax benefits and includes services such as; ""Protection"" if equipment is stolen, lost, or accidentally damaged, ""Loan Equipment"" or ""Replacement Promise"" if equipment needs repairs or fixing, and a choice of end of term options enabling customers to extend their agreement or upgrade to new equipment.
 
Our customer contact centre has been recognised for industry excellence and awarded the ATA Best Contact Centre of the Year 2010.  So when you call us you'll be speaking to an award winning team, who are experienced and easy to deal with.


_________________________________________________________________________________",null,Financial,201-500 employees,http://www.flexirent.com.au,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/flexirent/,"7/179 Elizabeth St, Sydney NSW 2000, Australia",-33.8720922,151.2097908,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Volkswagen Financial Services Australia,"24 Muir Rd, Chullora, New South Wales 2190, AU","We are the automotive finance brand that is DRIVEN BY MORE. We help customers to step into their dream car and staff to realise a career of unique potential.Discover a wealth of opportunity to advance your career in a business which empowers you to make a difference and have an impact fast. At Volkswagen Financial Services build a career that offers:•	working with prestige brands like Volkswagen, Audi, ŠKODA•	challenging work in a supportive environment with great opportunities•	a diverse team who collaborate, encourage and have fun together•	competitive salary and big benefitsJoin a team that is driven by providing our customers with the best finance and insurance products. Join the team that is DRIVEN BY MORE.",1300 734 567,Financial,51-200 employees,https://www.vwfs.com.au/,"Chullora, New South Wales",Public Company,null,https://www.linkedin.com/company/volkswagen-financial-services-australia/,"Level 1/24 Muir Rd, Chullora NSW 2190, Australia",-33.8920308,151.043796,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Blue Ocean Equities,"Level 29, 88 Phillip Street, Sydney, NSW 2000, AU","In a relatively short space of time Blue Ocean Equities has emerged as a unique financial services offering in the Australian and international marketplace. Blue Ocean was formed in 2012 by the founders and a number of former directors of Southern Cross Equities who identified a niche in the market. From inception their aim was to create an independent, Australian owned, client focused, full service advisory and securities & equities dealing firm.  

Blue Ocean’s point of difference lies in the ability to combine our ideas driven approach, with the execution capacity comparable to that of the major global stockbroking houses. 

We provide our services to a combination of wholesale and high net worth investors and corporate clients.

Settlement and clearing services are provided through Pershing Securities Australia, whose parent company, The Bank of New York Mellon Corporation, is one of the world’s largest equity clearing focused banks.",null,Financial,11-50 employees,http://blueoceanequities.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/blue-ocean-equities/,"3 Phillip St, #11-01 048693 Commerce Point, Singapore 048693",1.2849895,103.8502911,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finty,null,"We loved serving our users as Credit Card Compare from 2008 to 2020. Since acquiring Finty in 2018, we’ve been preparing to offer more options to compare a broader range of products. Taking on the Finty name reflects who we are today: a company that provides the best offers, education, apps, and tools needed to save money and earn rewards.",null,Financial,11-50 employees,http://www.finty.com,"Sydney, New South Wales",Privately Held,null,https://www.linkedin.com/company/finty/,"100 Tras St, 100AM #16-0, Singapore 079027",1.2749455,103.8434094,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Adamantem Capital,"Level 27 Chifley Tower, 2 Chifley Square , Sydney , NSW  2000, AU","Adamantem Capital is a specialised Australian Private Equity firm focused on investing in mid-market opportunities in Australia and New Zealand. With A$600 million in funds under management, Adamantem’s principals have a strong track record of partnering with experienced management teams and supporting them to take considered risks to create change and grow value.For more information about Adamantem, please visit our website athttps://adamantem.com.au",null,Financial,11-50 employees,http://www.adamantem.com.au,"Sydney , NSW",Privately Held,null,https://www.linkedin.com/company/adamantem-capital/,"Level 27 Chifley Tower, 2 Chifley Square , Sydney , NSW , 2000, AU",-25.728104,134.49019,Sydney ,Chifley Tower,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Genesis Proprietary Trading Pty Ltd,"L3, 75 Castlereagh Street, Sydney, NSW 2000, AU","Genesis Proprietary Trading is an Australia owned and operated proprietary trading firm with offices in Sydney and remote traders in Australia and New Zealand.   For established traders, we offer state-of-the art infrastructure and compelling commercial partnerships.  For aspiring and novice traders, our development program, the Genesis Academy, is delivered by a team of traders, trainers and mentors who share a passion for creating an environment where traders can not only survive, but thrive in today’s constantly evolving markets.",null,Financial,51-200 employees,http://www.genesistrading.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/genesis-proprietary-trading-pty-ltd/,"L3, Sydney, NSW, 2000, AU",-25.728104,134.49019,Sydney,Sydney CBD,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Lazard,null,"Lazard, one of the world's preeminent financial advisory and asset management firms, operates from more than 40 cities across 25 countries in North America, Europe, Asia, Australia, Central and South America. With origins dating to 1848, the firm provides advice on mergers and acquisitions, strategic matters, restructuring and capital structure, capital raising and corporate finance, as well as asset management services to corporations, partnerships, institutions, governments and individuals. For more information on Lazard, please visit www.lazard.com. Follow us at @Lazard. Social Media Disclosure: https://www.lazard.com/social-media-disclosure/",null,Financial,"1,001-5,000 employees",http://www.lazard.com,"New York, New York",Public Company,null,https://www.linkedin.com/company/lazard/,"1 Raffles Place, #25-01 One Raffles Place Tower 1, Singapore 048616",1.2847702,103.8509301,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Commonwealth Bank,"., Sydney, NSW 2000, AU","Australia’s leading provider of financial services including retail, premium, business and institutional banking, funds management, superannuation, insurance, investment and sharebroking products and services. We are a business with more than 800,000 shareholders and over 52,000 employees. We offer a full range of financial services to help all Australians build and manage their finances.Connect with us, we'd like to hear from you:facebook.com/commonwealthbanktwitter.com/commbankyoutube.com/commbankyoutube.com/commbankbusinessinstagram.com/commbankOur Community Guidelines can be found at:https://www.commbank.com.au/support/social-networks.htmlFor information on our Privacy Policy visit https://www.commbank.com.au/support/privacy",null,Financial,"10,001+ employees",http://www.commbank.com.au/,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/commonwealthbank/,"38 Beach Rd, #06-11 South Beach Tower, Singapore 189767",1.2956158,103.856452,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Aon,null,"Aon plc (NYSE:AON) is a leading global professional services firm providing a broad range of risk, retirement and health solutions. Our 50,000 colleagues in 120 countries empower results for clients by using proprietary data and analytics to deliver insights that reduce volatility and improve performance.",null,Financial,"10,001+ employees",http://www.aon.com,null,Public Company,null,https://www.linkedin.com/company/aon/,"2 Shenton Way, #26-01 SGX Centre 1, Singapore 068804",1.2797533,103.8500756,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Kraken Digital Asset Exchange,null,"Based in San Francisco, Kraken is the world’s largest global bitcoin exchange in euro volume and liquidity. Kraken’s clients also trade USD, CAD, ETH, LTC and other digital currencies, on a platform consistently rated the best and most secure bitcoin exchange by independent news media.Kraken’s 1300+ employees are generally not listed on LinkedIn due to our company security policies.Founded in 2011, Kraken was the first bitcoin exchange to have its market data displayed on the Bloomberg Terminal, the first to pass a cryptographically verifiable proof-of-reserves audit, and one of the first exchanges to offer leveraged bitcoin margin trading. Kraken is trusted by millions of traders, institutions, and authorities across the world, from Toyko’s court-appointed trustee to Germany’s BaFin regulated Fidor Bank. In January 2016, Kraken announced that it was acquiring prominent bitcoin exchanges Coinsetter and Cavirtex to expand into American and Canadian markets. In 2019 Kraken acquired Crypto Facilities a registered futures platform.Kraken is backed by investors including, Money Partners Group, Hummingbird Ventures, Blockchain Capital, and Digital Currency Group, among others.""We wake up every single day determined to change the world by delivering a great exchange. Bitcoin is more than just a new way to make purchases. It’s even more than a protocol for exchanging value over the internet without an intermediary. We are empowering people to live simply, efficiently and more connected to others. We put our clients’ best interests first and foremost. They are at the heart of our company and drive everything we do. We believe in having a laser focus when pursuing our strategic goals and participate only in markets where we can make a significant contribution. We believe in complete transparency, deep collaboration and we never forget that people come first. Having this mindset allows us to grow and advance at a rate which others cannot.""​Jesse Powell, CEO of Kraken",null,Financial,"1,001-5,000 employees",https://kraken.com,"San Francisco, CA",Privately Held,null,https://www.linkedin.com/company/krakenfx/,"1605 Nanjing W Rd, Jing'an Temple, Jing'an District, Shanghai, China",31.2239679,121.4478117,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
TPG,null,"TPG is a global investment firm that is dedicated to delivering differentiated returns for our investors and their beneficiaries, and we are committed to doing so with integrity. Our investment strategy embraces change, takes on complexity, and creates unique opportunities. Over our more than 25-year history, we have built an ecosystem made up of hundreds of portfolio companies and a value-added network of professionals, executives, and advisors around the world. This ecosystem drives insight and engagement, which are critical to our approach to investing, value creation, and culture. The value we place on insight is reflected in the rigor of our investment process and our deep, research-based approach to theme and sector development. We are active investors and engage deeply with our portfolio companies, bringing skilled executives and operating professionals to add value beyond capital and drive long-term performance. Our success depends on our people, and we build and sustain our world-class team by creating an inclusive, supportive culture within TPG that seeks excellence and encourages humility and transparency. The firm manages approximately $88 billion of assets across its investment platforms. To learn more, visit TPG’s website at www.tpg.com and on Twitter @TPG.",null,Financial,"501-1,000 employees",http://www.tpg.com,"San Francisco, California",Partnership,null,https://www.linkedin.com/company/tpg-capital/,"181 Orchard Rd, #04-28 Orchard Central, Singapore 238896",1.3006242,103.8398658,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Point72,null,"Point72 Asset Management is a global firm led by Steven Cohen that invests in multiple asset classes and strategies worldwide. Resting on more than a quarter-century of investing experience, we seek to be the industry’s premier asset manager through delivering superior risk-adjusted returns, adhering to the highest ethical standards, and offering the greatest opportunities to the industry’s brightest talent. We’re inventing the future of finance by revolutionizing how we develop our people and how we use data to shape our thinking. For more information, visit www.Point72.com/working-here.",null,Financial,"1,001-5,000 employees",http://www.point72.com/,"Stamford, Connecticut",Privately Held,null,https://www.linkedin.com/company/point72-asset-management-l-p-/,"50 Collyer Quay, #08-03 OUE Bayfront, Singapore 049321",1.2830363,103.8530295,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
deVere Group,null,"As one of the world’s leading financial advisory organisations, deVere Group prides itself on providing high-class, professional advice to expatriate clients and investors all over the world.Our commitment to deliver personalised, independent financial advice to each of our clients is built upon our employees’ expert abilities and their willingness to build a career in finance – which is why deVere only recruits the best.Established in 2002 by Nigel Green, the success story that is deVere Group now has over $10 billion under management with over 80,000 active clients in more than 100 countries. With 500 consultants and 70 offices across the globe, our clients receive indispensable financial advice wherever they are in the world. Nigel Green, CEO and founder, is always pushing to be the best in the industry which is why deVere Group has experienced continual expansion since its inception, creating fantastic opportunities for anyone willing to work hard.Our range of services include but are not limited to; international savings, FATCA, bonds, retirement planning, life insurance, pension transfers, education planning and many more. Not only are our services extensive, but we can also offer our clients unique products that are exclusive to deVere Group. We are constantly on the lookout for young, aspiring individuals to help push us towards new horizons and achieve our goals for the future.",null,Financial,"1,001-5,000 employees",http://www.deVere-group.com,null,Privately Held,null,https://www.linkedin.com/company/devere-group/,"SO-30-1 Strata Office @KL Eco Park City Menara 1, No.3, Jalan Bangsar, 59200 Kuala Lumpur, Malaysia",3.1201611,101.6745427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Moody's Investors Service,null,"Moody's Investors Service is a leading provider of credit ratings, research, and risk analysis. Moody's commitment and expertise contributes to transparent and integrated financial markets. The firm's ratings and analysis track debt covering more than 135 sovereign nations, approximately 5,000 non-financial corporate issuers, 4,000 financial institutions issuers, 18,000 public finance issuers, 11,000 structured finance transactions, and 1,000 infrastructure and project finance issuers. Moody's Investors Service is a subsidiary of Moody's Corporation (NYSE: MCO), which reported revenue of $4.2 billion in 2017, employs approximately 12,300 people worldwide and maintains a presence in 42 countriesVisit our LinkedIn Careers Page at: moodys.com/LIcareerspage",null,Financial,"1,001-5,000 employees",http://www.moodys.com,"New York, NY",Public Company,null,https://www.linkedin.com/company/moody's-investors-service/,"1 O'Connell St, Sydney NSW 2000, Australia",-33.8643921,151.2099561,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FLEETCOR,null,"FLEETCOR (NYSE: FLT) is a leading Global Business Payments Company.We simplify the way businesses manage and pay their expenses.  Our portfolio of brands help companies automate, secure, digitize and control payments to, or on behalf of, their suppliers and employees. We serve businesses, merchants and partners in North America, Latin America, Europe and Asia Pacific.  Our strong track record of growth is only possible through our ability to attract and retain extraordinary individuals - individuals who mirror our drive and possess an entrepreneurial spirit.",null,Financial,"5,001-10,000 employees",http://www.fleetcor.com,"Atlanta, Georgia",Public Company,null,https://www.linkedin.com/company/fleetcor/,"Z, Generation Park, Towarowa 28, 00-839 Warszawa, Poland",52.2313203,20.9844122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Neuberger Berman,null,"Neuberger Berman, founded in 1939, is a private, independent, employee-owned investment manager. The firm manages a range of strategies—including equity, fixed income, quantitative and multi-asset class, private equity and hedge funds—on behalf of institutions, advisors and individual investors globally. With offices in 24 countries, Neuberger Berman’s team is approximately 2,300 professionals. For five consecutive years, the company has been named first or second in Pensions & Investments Best Places to Work in Money Management survey (among those with 1,000 employees or more). Tenured, stable and long-term in focus, the firm fosters an investment culture of fundamental research and independent thinking.For important disclosures: http://www.nb.com/linkedin",null,Financial,"1,001-5,000 employees",https://www.nb.com,"New York, NY",Privately Held,null,https://www.linkedin.com/company/neuberger-berman/,"10 Collyer Quay, Singapore 049315",1.283474,103.851877,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
epay Australia Pty Ltd (Euronet Worldwide),"LV1, 75 Castlereagh Street, Sydney, NSW 2000, AU","We are a global company headquartered in Leawood, Kansas, USA, epay is a Division of Euronet Worldwide, Inc. and a leading prepaid product processor and worldwide distribution network. Available in over 23,000 retailers Australia wide and in operation since 2001, epay Australia connects people with their favourite products and brands through our national retailer network. 

Global Reach
epay delivers this content through a worldwide network of approximately 647,000 points of sale at approximately 304,000 retailer locations across 35 countries including Australia, Brazil, France, Germany, Greece, India, Italy, New Zealand, Poland, Romania, Russia, Spain, Turkey, UAE, the UK and the US. epay process more than $11 Billion and 1.3 Billion transactions annually.

Innovative Solutions
epay enables service providers to maximize the sales of their products and services. epay delivers businesses with innovative and tailored electronic payments, cash collection solutions including POS systems integration, a full settlement and reporting service, and full marketing and distribution service support.

Content Portfolio
The epay content portfolio includes prepaid mobile top-up, prepaid debit cards, e-wallets, gift cards, digital music, code to content and Downloadable games. We also offer lottery, bill payment, prepaid toll and transit and money transfer through our sister company, Continental Exchange Solutions, Inc. dba Ria Financial Services (Ria), a licensed money transmitter.

About our parent company, Euronet
Euronet Worldwide, Inc. (NASDAQ: EEFT) facilitates the movement of payments around the world and serves as a critical link between its partners — financial institutions, retailers, service providers — and their end consumers, both locally and globally. Founded in 1994, Euronet has established itself as a leading electronic payments provider.",null,Financial,11-50 employees,http://www.epayworldwide.com.au,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/epay-australia-euronet-worldwide-/,"1/75 Castlereagh St, Sydney NSW 2000, Australia",-33.869476,151.209261,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Pin Payments,null,"Pin Payments is an online payment platform designed for small businesses.We build intentionally simple software to help our customers accept card payments, whether they run an online store, sell subscriptions, invoice their clients, or process card sales manually. One account, multiple ways to get paid.",1300 364 800,Financial,11-50 employees,http://www.pinpayments.com,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/pin-payments/,"Level 4/356 Collins St, Melbourne VIC 3000, Australia",-37.8163718,144.9625557,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
