Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Cable Blu,"Melbourne, VIC 3004, AU","Cable Blu: Managing your entire office differently....

Cable Blu helps you manage your entire office from desktop and server support to printers and copiers. Helping businesses realise their potential through great support and technology.

PRINTERS & MFD PRODUCTS
Cable Blu Award-winning selection of multi-function printers offer a wide range of advanced features, functions and built-in benefits to help you work faster and more efficiently.

SERVER & DESKTOP PACKAGES
Cable Blue supports all your IT needs including remote support, onsite support, proactive fixes and so much more click here to see the different options.

OUR TEAM
Cable Blu is a partnership of Directors whom have extensive experience in both the copier industry and leading IT services support industry. The partnership combines best practices from both industries. The team has a real passion for customer service.

Offering high quality support across your entire business from printers, copiers to desktop and server support for small to medium size businesses. We help businesses realise their potential through great support and technology.

Our biggest priority is to make sure everything just works.",null,Computer Hardware,2-10 employees,http://www.cableblu.com.au,"Melbourne, VIC",Public Company,2016,https://www.linkedin.com/company/cable-blu/,"null, Melbourne, VIC, 3004, AU",-37.803425,145.01105,Melbourne,Melbourne Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Rack World Systems,null,"Rack World Systems is a specialist manufacturer of 19” Rack Mount Cabinets and Enclosures to suit various applications small or large. We also partner with leading peripheral manufacturers to provide Turn-Key solutions.

We specialise in customised 19"" Metal Data and Server Racks / Cabinets, Storage Products and Enclosures catering for all industries.   We are also specialist distribution and solutions partner for Eaton UPS's, Pelican mobile shock mount road case for mobile computing and much much more.

With tens of thousands of cabinets already deployed across Australia and many destinations across the world, we bring over 15 years of manufacturing experience and 25 years of experience within the IT sector, including Network, Integration and Electrical Support. 

Our manufacturing capabilities in Australia and with our international partners brings years of comprehensive industry knowledge, which is also backed by the highest level of Certification (ISO9001) across its product lines.   RWS continues to develop and introduce new products, which are manufactured to the highest quality ensuring longevity, reliability and safety.

In addition, RWS caters for all your Rack, Cabinet & Storage needs by offering Customised and Special Build Solutions.  With a wide spectrum we can configure or build to your specific requirements and offer a guarantee in choosing the best solution for your business.

Our customers are our Number One priority and we are committed to providing the very best solution for your industry needs, by delivering on a QPS Model, ""Quality Products, Price and Superior Service"", with our Value added Technical Support.  This is followed up by our Motto ""Quality Without Compromise"".

The RWS team looks forward to meeting your requirements.  Please feel free to visit our website and Build your cabinet with our Online Tool when selecting your cabinet requirements or simply drop us a line via our website http://www.rackworld.com.au",null,Computer Hardware,2-10 employees,http://www.rackworld.com.au,"Keilor Park, Victoria",Privately Held,2005,https://www.linkedin.com/company/rack-world-systems/,"49 McGregors Dr, Keilor Park VIC 3042, Australia",-37.7121275,144.8457076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
eWaste Sydney,"14 Loyalty Road, North Rocks, NSW 2151, AU","We are an Australian owned and managed company, specializing in all type of computer recycling for re-use propose. We are a certified ewaste recycler under AS/NZS 5377:2013 certificate number 224-W-1.OUR SERVICEe-waste Sydney provides Australian businesses an easy way to manage and collect all type of IT asset disposal. All disposals are processed in a secure, safe and environment friendly way.COLLECTION TIMEWe are committed to arrange collection, which will suite your requirements; we can also collect from multiple locations and/or split collection over multiple days or even after business hours.REBATE FOR CORPORATE AND EDUCATIONIn many cases where the disposed IT equipment is in large quantity and still has a market value, we offer our clients a financial rebate. Our rebate is based on upfront- agreed rate for all working IT equipment. Our commitment to our clients is to offer a competitive rate when possible.DATA DESTRUCTIONe-Waste Sydney offer at an extra cost a multiple pass destructive wipes on all type of hard drives for desktops, laptops, servers, tablets and mobile phones. We use a world standard software which comply with US Department of Defence. As alternative option, a total physical destruction can be provided.All data destruction service will be provided with a certificate to proof destruction.LANDFILLWe make sure to use the most environmental optimal methods. All working items to be refurbished for re-use and other non-working items to be transferred to an authorized dismantled facility making sure NO LANDFILL.BOOK COLLECTIONThe easy way to book a collection is to send us email to info@ewaste.sydney or call us on 1300 66 2300.",1300662300,Computer Hardware,2-10 employees,http://www.ewaste.sydney,"North Rocks, NSW",Partnership,2016,https://www.linkedin.com/company/ewaste-sydney/,"l11/65 York St, Sydney NSW 2000, Australia",-33.867963,151.205713,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ImmersiveIT,"1A Newlyn Street, Perth, WA 6164, AU","One of the biggest issues teachers face is that of student engagement. When home technologies such as mobile phones, tablets and game consoles are highly advanced, widely available and very popular with young children, finding educational engagement with technology in the classroom is hard. Virtual, augmented and mixed reality technology has been available for many years but now thanks to ClassVR, a virtual reality system designed specifically for classroom education is available in Australia and New Zealand.Discover how to increase your classroom engagement, create immersive and engaging experiences and increase knowledge retention all with virtual reality, all in the comfort of your own classroom",null,Computer Hardware,11-50 employees,http://www.immersiveit.com.au,"Perth, WA",Privately Held,null,https://www.linkedin.com/company/immersiveit/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Data Centre Services Australia Pty Ltd,AU,"Provider of Data Centre Infrastructure Services such as;
# Professional Data Centre Decontamination
# IT Relocation
# Data Centre Decommissioning
# Data Centre Disaster Recovery
# Server Decontamination
# Data Centre Maintenance
# Data Centre Network Cabling
# Security and Environmental Monitoring
# Electronic Equipment Cleaning
# Surge Protection and Power Conditioning
# Racks and Accessories
# Uninterruptible Power Supply (UPS)
# Audio-Video Solutions",null,Computer Hardware,11-50 employees,http://www.dcsaus.com.au,null,Privately Held,null,https://www.linkedin.com/company/data-centre-services-australia-pty-ltd/,"null, null, null, null, AU",-25.574999,134.3547,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
mstore.com.au,"Sydney, NSW 200, AU",MStore | Your Local IT Infrastructure and Parts Store,1800 931 334,Computer Hardware,2-10 employees,https://mstore.com.au,"Sydney, NSW",Sole Proprietorship,2020,https://www.linkedin.com/company/mstore-com-au/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3D Printers Online,"Salisbury Rd, 6/7, Castle Hill, New South Wales 2154, AU","3D Printers Online is proudly Australian owned and operated. Our business serves customers both in Australia and New Zealand.Specialising in 3D Printers and 3D Printer related products we aim to offer our customers the “best of the best”.In saying this we closely follow developments in 3D Printing and all that is trending around the globe. In doing so we believe we are able to provide our customers the latest and most relevant products. Products that we believe yield the best overall user experience, performance and value for money3D Printers Online sources its products both domestically and from the international market.Further to this 3D Printers Online strives to provide its customers excellent customer service and friendly, reliable support.The interests of our customers are without a doubt a top priority and we sincerely hope our customers will enjoy our products as much as we enjoy sourcing them.Our business has come a long way and are thrilled to be taking part in this rapidly growing industry.So why not give us go? Who knows you may even like us?!Please feel free to provide us with any feedback or requests via our contact page. We would love to hear from you!Sincerely3D Printers Online Team",(02) 8488 6213,Computer Hardware,2-10 employees,https://3dprintersonline.com.au,"Castle Hill, New South Wales",Privately Held,2016,https://www.linkedin.com/company/3d-printers-online/,"18, 09-151 Boon Lay Way, Tradehub 21, Singapore 609966",1.328382,103.752966,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
laptopbargain,"279-281 Springvale Road, Springvale, Shop 2, Melbourne, Victoria 3171, AU","Laptopbargain.com.au is owned by IMEX Trading Australia Pty Ltd, who is a 100% Australia local business since 2007,with ABN: 66 613 270 054.Laptopbargain.com.au sells both new and used laptops with warranty provide.We offer good deals to our customers regularly.Please register account with us and start to receive discount newsletter. and It's FREE!We are located in south east Melbourne Victoria.Welcome to visit us and grab a good deal on your next computer.Open Hours:Mon - Fri        9am - 7pmSat                12pm - 4pmSun                        ClosedAddress:Shop 2 , 279 - 281 Springvale Road , Springvale VIC 3171Contact US:laptopbargainau@gmail.com",null,Computer Hardware,2-10 employees,https://www.laptopbargain.com.au,"Melbourne, Victoria",Privately Held,2007,https://www.linkedin.com/company/laptopbargain/,"279-281 Springvale Road, Springvale, Melbourne, Victoria, 3171, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Amtrade,null,"Amtrade is a computer hardware company based out of 23 Mickle St, City of Dandenong, Victoria, Australia.",null,Computer Hardware,2-10 employees,http://www.amtrade.com/,"City of Dandenong, Victoria",null,null,https://www.linkedin.com/company/amtrade/,"Ganeshman Singh Rd, Kathmandu 44614, Nepal",27.6919503,85.3160663,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Hobart Computer Repairs,"Shop 1, 93a New Town Road, New Town, Tasmania 7008, AU","Hobart Computer Repairs established in 2006 is a wholly owned and operated Tasmanian business. Our service centre is conveniently located in New Town, Hobart. We are proud to be an authorised Brother printer repair centre. Hobart Computer Repairs specialise in screen replacements, data recovery, virus removal, system upgrades and printer repairs.",null,Computer Hardware,0-1 employees,http://www.hobartcomputerrepairs.com.au,"New Town, Tasmania",Sole Proprietorship,2006,https://www.linkedin.com/company/hobart-computer-repairs/,"Shop 1, 93a New Town Road, New Town, Tasmania, 7008, AU",-42.876358,147.3237,New Town,Service Centre,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
ESL Solutions,"Melbourne, Victoria  AU","With over 25+ years experience in IT and electronics environment.ESL solutions can cater to all your technology needs as we specialise in a variety of areas such as:• Pc/laptop/server builds and repairs• IT managed services• Whole office set-ups (server,pc's andphones and VOIP)• Point Of Sales solutions• Security Alarm installations• Security Camera Installations+ many more...Whatever your technology requirements may be we have you covered.",null,Computer Hardware,2-10 employees,http://www.eslsolutions.com.au,"Melbourne, Victoria",Partnership,2016,https://www.linkedin.com/company/eslsolutions/,"null, Melbourne, Victoria, null, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Mackereth Technology Services,"Hillgrove Court, Bushland Beach, Townsville, Queensland 4818, AU","Providing Professional and Prompt Computer and Technology Sales and Servicing in the Townsville Area.
We specialise in Computer and Laptop Repairs and Upgrades.

We provide the following services:
Virus and Malware removal
Hardware Installation and Upgrades
Software Installation and Upgrades
Repairs and Maintenance
Data Backup and Recovery
Computer Training.
Networking, Wireless and ADSL setup",null,Computer Hardware,0-1 employees,http://www.MackerethTechnologyServices.com.au,"Townsville, Queensland",Sole Proprietorship,2013,https://www.linkedin.com/company/mackereth-technology-services/,"Hillgrove Court, Townsville, Queensland, 4818, AU",-19.216566,146.60027,Townsville,Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
North Wollongong Surf Life Saving Club,null,null,null,Computer Hardware,null,http://nwslsc.com.au,"Wollongong, New South Wales",null,null,https://www.linkedin.com/company/north-wollongong-surf-life-saving-club/,"1A Cliff Rd, Wollongong NSW 2500, Australia",-34.4137787,150.9014111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
OJ Computers,AU,"OJ Computers provides sales, service, repairs and support for all IT-related products – both domestic and commercial.
We are based in Victor Harbor but service the enter region including Cape Jervis, Strathalbyn, Victor Harbor, Port Elliot, Goolwa, Mount Compass, Middleton, Yankalilla, Normanville, Myponga and all towns in between.  
Our showroom on Port Elliot Road is open weekday mornings and then we offer a mobile service throughout the region.
As well as selling and servicing computers, we can also help with PABX and VoIP internet phone systems.  We also stock a new range of standing desks.",null,Computer Hardware,0-1 employees,http://ojcomputers.com.au,null,Sole Proprietorship,1995,https://www.linkedin.com/company/oj-computers/,"null, null, null, null, AU",-25.574999,134.3547,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Roto-Gro International Ltd,null,"Roto-Gro International Limited is an Australia-based company formed for the purpose of acquiring licenses for Roto-Gro System. The Company is also focused on acquiring license to use, lease, sell, import or otherwise exploit the Roto-Gro System for use and distribution to medical cannabis or medical marijuana producers, distributors and resellers, and acquiring non-exclusive license to manufacture, market and sell the Roto-Gro System for all other purposes. The Roto-Gro System is an automated rotary hydroponic vertical farming system for producing consistent quality plants indoors, using less space and energy. The Roto-Gro System also has application in a range of markets, including health and nutrition supplements; herbs and spices; pharmaceuticals, and nutriceuticals and food products. The Roto-Gro System comprises four models: the 312 Unit, 420A Unit, 420B Unit and 420C Unit. The 312 Unit is for home based growing and the 420 Units are for medium to large commercial growers.",null,Computer Hardware,null,http://rotogro.com.au,null,null,2015,https://www.linkedin.com/company/roto-gro-international-ltd/,"216 St Georges Terrace, Perth WA 6000, Australia",-31.9539836,115.8532393,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PC Dr. Visit,"Mona Vale Road, St Ives, NSW 2075, AU","PC Dr. Visit is a mobile computer repair and Support Maintenance service.

We pride in the quality of service we provide, we have the flexibility to work with you and your budget, to meet your end Goal. Whilst others may be cheaper or faster to attend to your situation our service is far superior in every way, we take the time to conduct the research required that others don't.

We take pride on every job we do, our team of technicians is unmatched in artful skills, cunning expertise, exacting experience, nothing less than the best academic traning and more importanly the passion for what we do.

Our friendly technicians are confident to solve any challenge you present to them and more importantly their resolve will exceed your expectations, simply because the research we do will point out things that are not seen at first glance, and we will explain this to you in simplest of terms, so that you are clear of what your options are.

We service all brands of desktop computers and laptops, including Apple, Acer, Asus, Dell, HP, Lenovo, Samsung, Sony, and Toshiba and others.

You can call us, to book an on-site appointment with one of our friendly technicians for immediate repair and/or maintenance services, if available, we will come to your nominated location to assess the problem provide you with a quote and propose a solution.

You can also book us online, just go to our website at www.pcdrvisit.com.au/bookings",null,Computer Hardware,2-10 employees,http://www.pcdrvisit.com.au,"St Ives, NSW",Sole Proprietorship,2013,https://www.linkedin.com/company/pcdrvisit/,"Mona Vale Road, St Ives, NSW, 2075, AU",-33.84907,151.13834,St Ives,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Minelab Electronics Pty Ltd,null,"With the World's Best Metal Detection Technologies, Minelab premium metal detectors are your first choice for gold prospecting, treasure hunting and countermine requirements.",null,Computer Hardware,null,http://minelab.com,"Torrensville, South Australia",null,1985,https://www.linkedin.com/company/minelab-electronics-pty-ltd/,"2 Second Ave, Mawson Lakes SA 5095, Australia",-34.816015,138.6226874,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
JOLTEQ,"City, Sydney, NSW 2000, AU","Thanks for dropping by, Jolteq is a gaming peripherals company with a base of operations in Sydney, Australia offering high quality yet affordable tech products for you that is stocked locally.We strive to provide the best customer service possible even if the issue is minor. Our technical staff is knowledgeable in a wide-range of technical issues relating to all the products that we list.We understand that purchasing new technology can be very daunting, but we are ready to help you to choose the best solution for your technical needs. You will not only save time, but also save money!",null,Computer Hardware,2-10 employees,http://jolteq.com,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/jolteq/,"City, Sydney, NSW, 2000, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Technology Locker Pty Ltd,"26a Davis Rd, Wetherill Park, New South Wales 2164, AU",null,null,Computer Hardware,11-50 employees,https://www.technologylocker.com.au/,"Wetherill Park, New South Wales",Privately Held,null,https://www.linkedin.com/company/technology-locker-pty-ltd/,"26a Davis Rd, Wetherill Park, New South Wales, 2164, AU",-33.84907,151.13834,Wetherill Park,Technology Locker Pty Ltd,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Digital Matrix Computers,null,null,null,Computer Hardware,null,http://digitalmatrixcomputers.com.au,"Currajong, Queensland",null,null,https://www.linkedin.com/company/digital-matrix-computers/,"Shop 4/278 Bayswater Rd, Currajong QLD 4812, Australia",-19.274662,146.7707459,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sato Technology,null,null,null,Computer Hardware,null,http://satotech.com.au,null,null,null,https://www.linkedin.com/company/sato-technology/,"11 Ubi Rd 1, #03-01 Meiban Industrial Building, Singapore 408723",1.3256496,103.8929738,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LK Electronic Engineering Pty Ltd,null,null,null,Computer Hardware,null,http://lkee.com.au,null,null,null,https://www.linkedin.com/company/lk-electronic-engineering-pty-ltd/,"1 Delmar Parade, Dee Why NSW 2099, Australia",-33.7555344,151.2839806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CompuCoast Pty Ltd,"Regatta 1 Business Centre, 2 Innovation Parkway, Birtinya, Queensland 4575, AU","CompuCoast provides IT hardware, software and related services to private and public sector organisations. We prefer to regard ourselves as an IT partner, advising and helping our customer’s internal IT departments to deliver a total range of technology solutions. We place the customer at the heart of the business and aim to provide the best level of service in everything we do.",07 5353 5130,Computer Hardware,2-10 employees,https://www.compucoast.com.au,"Birtinya, Queensland",Privately Held,2017,https://www.linkedin.com/company/compucoast/,"Regatta 1 Business Centre, Birtinya, Queensland, 4575, AU",-26.700788,153.1243,Birtinya,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
MY OFFICE SUPPLIES,"4502, AU","Supply Compuer equipment,Software",null,Computer Hardware,2-10 employees,http://www.myofficesupplies.net,null,Privately Held,null,https://www.linkedin.com/company/my-office-supplies/,"null, null, null, 4502, AU",-27.47126,153.01831,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
DNK Systems,"3 Richardson St, Seaford, Vic 3198, AU","DNK Systems only sells custom and quality hardware. if you need workstations, PC's, 3d printers or other business hardware then that's, if you want a partner that offers advice, support and great service as well as perfect for your business for you then call us or buy online..",null,Computer Hardware,2-10 employees,http://dnksystems.com.au/,"Seaford, Vic",Partnership,2013,https://www.linkedin.com/company/dnk-systems/,"3 Richardson St, Seaford, Vic, 3198, AU",-37.803425,145.01105,Seaford,Seaford,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Fix Laptops,null,null,null,Computer Hardware,null,http://fixlaptops.com.au,"Adelaide, South Australia",null,null,https://www.linkedin.com/company/fix-laptops/,"BLK 508 #01-166 Jurong West Street 52, Singapore 640508",1.348666,103.718627,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
We Sell Computers,"Wickham Terrace, Brisbane, Queensland 4000, AU",Online retailer for computer hardware and accessories.Low prices. Delivering Australia wide.,null,Computer Hardware,2-10 employees,https://www.wesellcomputers.com.au,"Brisbane, Queensland",Public Company,2018,https://www.linkedin.com/company/we-sell-computers/,"Wickham Terrace, Brisbane, Queensland, 4000, AU",-27.47126,153.01831,Brisbane,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
FIRST PAGE IT LIMITED,null,"FIRST PAGE IT LIMITED is a computer hardware company based out of LOT 20 Lower Boro Rd, Boro, 新南威尔士州, Australia.",null,Computer Hardware,2-10 employees,http://www.firstpage.hk/,"Boro, 新南威尔士州",null,null,https://www.linkedin.com/company/first-page-it-limited/,"14 Robinson Road Far East Finance Building, #08-01A, Singapore 048545",1.2820199,103.8508417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Chipmasters,null,null,null,Computer Hardware,null,http://chipmasters.com.au,null,null,null,https://www.linkedin.com/company/chipmasters/,"2/23 Waverley Dr, Unanderra NSW 2526, Australia",-34.4602431,150.8434428,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Winsock Network Services,null,null,null,Computer Hardware,null,http://winsock.com.au,"DUNDAS, New South Wales",null,null,https://www.linkedin.com/company/winsock-network-services/,"37 Marshall Rd, Telopea NSW 2117, Australia",-33.7912017,151.0457613,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Pharos Computers,null,null,null,Computer Hardware,null,http://pharoscomputers.co.uk,null,null,null,https://www.linkedin.com/company/pharos-computers/,"75 High St, 3F, Singapore 179435",1.2902208,103.8496983,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Eds Pcs North Lakes,null,null,null,Computer Hardware,null,http://edspcsnorthlakes.com.au,"North Lakes, Queensland",null,null,https://www.linkedin.com/company/eds-pcs-north-lakes/,"1149 Westfield Shopping Centre, North Lakes QLD 4509, Australia",-27.2266616,153.0184233,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Australian PC Warehouse,null,null,null,Computer Hardware,null,http://australianpcwarehouse.com.au,null,null,null,https://www.linkedin.com/company/australian-pc-warehouse/,"L/G Floor/84 Pitt St, Sydney NSW 2000, Australia",-33.8668111,151.2089409,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Intermactive,null,null,null,Computer Hardware,null,http://intermac.net.au,null,null,null,https://www.linkedin.com/company/intermactive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PCs FOR KIDS,null,null,null,Computer Hardware,null,http://pcsforkids.com.au,null,null,null,https://www.linkedin.com/company/pcs-for-kids/,"37, Jalan Bakti 1, Mutiara Rini, 81300 Skudai, Johor, Malaysia",1.527635,103.630715,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CP's PC's,null,null,null,Computer Hardware,null,http://cpspcs.com.au,"Port Kennedy, Western Australia",null,null,https://www.linkedin.com/company/cp's-pc's/,"31 Touraine Vista, Port Kennedy WA 6172, Australia",-32.35492,115.75232,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Lilydale Computer Services,null,null,null,Computer Hardware,null,http://lilydalecomputerservices.com.au,"Lilydale, Victoria",null,null,https://www.linkedin.com/company/lilydale-computer-services/,"2 Beresford Rd, Lilydale VIC 3140, Australia",-37.7499368,145.3367944,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Digital Tape Solutions,null,a value added distributor with the data management solutions your clients need,null,Computer Hardware,2-10 employees,http://www.dlt.com.au,null,Privately Held,null,https://www.linkedin.com/company/digital-tape-solutions/,"35 Kallang Pudding Rd, Singapore 349314",1.3300224,103.8782116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Ava Risk Group Ltd,null,"AVA Risk Group Limited, formerly Future Fibre Technologies Limited, is an Australia-based company that provides risk management services and technologies. The Company features a range of solutions including intrusion detection and location for perimeters, pipelines and data networks, biometric and card access control, as well as secure international logistics, and risk consultancy services. It offers consultancy services that focus on the identification and assessment of incident, disaster and security related risks. Its consulting services include risk and vulnerability assessments, crisis emergency management plans, specific technical security solutions, cyber security solutions, risk management solutions, business continuity planning, cash management strategies and day to day management plans, vendor and service provider assessments, technical tender management with site supervision, distribution and loss prevention plans, and secure transportation management.",null,Computer Hardware,11-50 employees,http://fftsecurity.com,null,null,1994,https://www.linkedin.com/company/ava-risk-group-ltd/,"8 Shenton Way, #24-01 AXA Tower, Singapore 068811",1.2759082,103.8473289,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CoderKit,"Victoria St, Abbotsford, VIC 3067, AU","People do their best work when they are using equipment they know and love. CoderKit helps businesses to provide their people with a choice of computer tools and accessories, including keyboards, pointing devices, desk and portability accessories.",null,Computer Hardware,2-10 employees,https://coderkit.co,"Abbotsford, VIC",Privately Held,2018,https://www.linkedin.com/company/coderkit/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sintiro,"9 Mavis St, 2, Revesby, New South Wales 2212, AU","Sintiro is a leading provider of computer hardware, integrated solutions, cloud computing and software solutions. We are in the problems industry. We have decades of experience in solving the tech problems that your business faces day to day. Our industry-first streamlining consultancy was created when we first began noticing that most businesses run on the belief that if it works, don't change it - not knowing that there are changes that may be made that would save hundreds of hours in manpower and overheads. Contact one of our consultants today for a committment-free consultancy.",1300323320,Computer Hardware,2-10 employees,http://www.sintiro.com.au,"Revesby, New South Wales",Privately Held,2015,https://www.linkedin.com/company/sintiro/,"3 Mawson St, Punchbowl NSW 2196, Australia",-33.9264959,151.0450542,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
All Life Data,"34 Bellbird Ct, Langwarrin, Victoria 3910, AU","All Life Data specialises in Data Acquisition products and services. Offering the market leading dataTaker range products, All Life Data is able to provide data acquisition systems for a broad range of applications including environmental, geotechnical, hospitality, healthcare, engineering, industrial, automotive and research & development.In addition to our dataTaker range of loggers All Life Data also offers a range of services to support your applications including;  Full turnkey solutions for onsite and remote field applications.  Training services for beginners through to advanced users.  Registration of your dataTaker logger for ongoing notifications of any software/firmware updates.  Access to simple User guides and online training resources.  Product & Application downloads and resources.  Various HMI options from local touch screens through to remote Cloud based monitoring options.  Service, Repair and Calibration services for your dataTaker data loggers.  Programming services for onsite desktop and remote field applications.Examples of some of the applications for our products and services;Traditional Research & Development requirements across a huge range of applications including Laboratory, Desktop, Engineering, Industrial, Automotive and Environmental.Specialist plant and equipment monitoring including Healthcare & Veterinary , Hospitality food services, and general environmental applications that require data logging and out of specification alarm notificationCommercial building monitoring solutions for Plant and equipment operating data and Energy and Water monitoring for alarm monitoring and 3rd party billings.Industrial plant and equipment monitoring for live data analysis and optimum plant performance.Geotechnical & Environmental logging stations including Weather, Water and Solar radiation monitoring applications.Automotive data login systems that are CAN bus network compatibleAll Life Data “your data your information“",448372694,Computer Hardware,2-10 employees,http://www.alllifedata.com.au,"Langwarrin, Victoria",Privately Held,2013,https://www.linkedin.com/company/all-life-data/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
