Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
TNP Creative,"Melbourne, Victoria 3057, AU",Brand StrategyLogo DesignPrint DesignPackaging DesignWebsite DesignSocial Media Management,405074445,null,0-1 employees,http://www.instagram.com/tnp.creative/,"Melbourne, Victoria",Self-Employed,null,https://www.linkedin.com/company/tnp-creative/,"null, Melbourne, Victoria, 3057, AU",-37.803425,145.01105,Melbourne,Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
dh design,null,"Looking for a professional Design service? DHDesign has been providing website, graphic design, web hosting, printing and domain name services since the year 2000. DHDesign is currently based on the Gold Coast, we have clients Australia wide.DHDesign specialises in Wordpress. All of our website packages come with many features.Website Hosting Our web hosting service is very reliable and our server is based in Australia. We have hosting solutions for small and large companies and all our hosting packages come with the industry standard web hosting management tool C/Panel. Offering an easy to use, standardised interface for web hosting.DHDesign has been in the graphic design industry for over 17 years, we have experience with all types of design including print, web, signage.DHDesign can provide very competitive off-set and digital printing. With over 17 years experience in the printing industry we have sourced some of the best trade printers in Australia. We provide a quality affordable service with fast turnaround times.",null,null,2-10 employees,http://www.dhdesign.net.au,"Gold Coast, Queensland",Sole Proprietorship,null,https://www.linkedin.com/company/net13/,"Oxenford, Gold Coast, Queensland, null, AU",-27.994457,153.40938,Gold Coast,null,"Phu My Hung, District 7, Ho Chi Minh City, null, null, VN",10.782618,106.69591,Ho Chi Minh City,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,VN
Myls One Creative House,"5/61 Lygon Street, Brunswick East, VIC 3057, AU","Myls One Creative House provides a professional graphic design particularly for print media and also photography services especially commercial products.

All ideas for your business are our passion from our professional graphic designers with highly skilled and experienced over 10 years; we ensure a high quality visual communication between you and your valued customers. Great design will not only appeal to your target customers but also leaves an impression of your corporate brand in their minds.",null,null,2-10 employees,http://www.mylsone.com.au,"Brunswick East, VIC",Sole Proprietorship,null,https://www.linkedin.com/company/myls-one-creative-house/,"5/61 Lygon Street, Brunswick East, VIC, 3057, AU",-37.803425,145.01105,Brunswick East,null,"Phu My Hung, District 7, Ho Chi Minh City, null, null, VN",10.782618,106.69591,Ho Chi Minh City,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Alleyoop!,"Level 1, 118 Boundary Street, West End, Queensland 4101, AU","Quick, nimble, on-the-ball, Alleyoop is a passionate supporter of brands of all shapes and sizes. We look to the world for inspiration, aiming to make ours a more beautiful place to do business. Above all, we design visual communication that attracts, resonates with and motivates your target audience into action. We love working with people who dream big, and understand the important role that clever design has to play in reaching your goals.",null,null,0-1 employees,http://www.alleyoopgroup.com,"West End, Queensland",Privately Held,null,https://www.linkedin.com/company/helen-stump-graphic-design/,"Level 1, 118 Boundary Street, West End, Queensland, 4101, AU",-27.47126,153.01831,West End,null,"Phu My Hung, District 7, Ho Chi Minh City, null, null, VN",10.782618,106.69591,Ho Chi Minh City,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Vanzella Graphic Design,null,null,null,null,null,http://vanzella.com.au,"Northcote, Victoria",null,null,https://www.linkedin.com/company/vanzella-graphic-design/,null,47.21585,-1.56342,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
THE WORKS PRINTING GROUP PTY LTD,null,"THE WORKS PRINTING GROUP PTY LTD is a graphic design company based out of 61 Lampton Ave, Derwent Park, Tasmania, Australia.",null,null,null,null,"Derwent Park, Tasmania",null,null,https://www.linkedin.com/company/the-works-printing-group-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Natalie Pasnin Designs,"Botanic Ridge, VIC 3178, AU","Your vision brought to life.Our sole focus is to create and collaborate with like-minded, driven businesses and individuals, to create custom designs that make a statement and inspire audiences with elegance and simplicity.We would love to work together to bring your vision to life.",null,null,0-1 employees,http://www.nataliepasnin.com.au,"Botanic Ridge, VIC",Self-Employed,null,https://www.linkedin.com/company/natalie-pasnin-designs/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Heapssmall,"Melbourne,   AU",We're a creative design studio from Melbourne and we're heaps excited that you're here. We get our rocks off working on all sorts of creative stuff and take pride in our work. We love what we do and always remember to have heaps of fun!,null,null,2-10 employees,http://www.heapssmall.com,null,Partnership,null,https://www.linkedin.com/company/heapssmall/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Casa del Píxel,"33 Archibald ST, Canberra, ACT 2602, AU","Casa del Píxel, fundada en 2011, es un estudio audiovisual con una actividad diversificada en distintas áreas relacionadas con internet, vídeo, fotografía y diseño gráfico. Desempeña su actividad en toda España a través de internet, y tiene su sede principal en Madrid.",null,null,0-1 employees,http://casadelpixel.com,"Canberra, ACT",Self-Employed,null,https://www.linkedin.com/company/casa-del-p-xel/,"33 Archibald ST, Canberra, ACT, 2602, AU",-35.28078,149.1314,Canberra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
StudioUs,"Nareen Parade, North Narrabeen, New South Wales 2101, AU","?? Studio Us is formed on the basis of collaboration and connection ——  working together to understand each projects underlying story and ultimately bringing forth that what makes a clients brand successful: its connection. ?? Connection between all of its elements - the purpose it holds, the unique offering it provides, through to what it imparts to its audience. People connect to brands they relate to. It goes well beyond what the logo looks like, it goes in to what it stands for.?? Here at Studio Us we design for good, for a stronger community and for the visionaries who share the same passion.",431048861,null,2-10 employees,https://studio-us.com.au/,"North Narrabeen, New South Wales",Sole Proprietorship,null,https://www.linkedin.com/company/studio-us-au/,null,22.282403,114.185426,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sofia Varano Illustrations,"Perth, Western Australia 6000, AU","Sofia Varano is an Australian graphic designer, specialising in illustration.She employs a variety of mediums spanning from watercolours to digital manipulation to create works which depict outlandish content with an often vibrant aesthetic.Clients include Amazon Pay, The Washington Post, Orange telecommunications, Headspace, Liquor.com, Learnosity, Caleopaper, SoftIron, Chillhop, Creative Mornings, Lettershop books NYC, Common good, Intergranet, RAC, Transperth, and Biblio.com",null,null,0-1 employees,http://www.sofiavarano.com,"Perth, Western Australia",Self-Employed,null,https://www.linkedin.com/company/sofia-varano-illustrations/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Hardcopy Cartel,"585 Little Collins St, Melbourne, Victoria 3000, AU","We love the illustrative and fun style of design. That's what we're about here are Hardcopy Cartel. We want to breath life back into design one drawing at a time. You might be thinking, ""but I work for or I am a corporate company, no one would go for this.""? But maybe you could have the best of both worlds? Why not have the beautifully laid out typography companied by interesting illustrations to add an element of fun to what might other wise be something not that interesting? It can be done! Let's make something fun together! We specialise in branding. What's branding? It's your logo, typography, colours, patterns all coming together and giving your company or yourself, a cohesive ""visual voice""?. Let's make that voice be heard!Examples of what we can create: Logo, business cards, brochures, flyers, forms, patterns, social media templates, web site elements, postcards, specialised patterns for things like dresses/hats/bags..",null,null,0-1 employees,http://www.hardcopycartel.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/hardcopy-cartel/,"585 Little Collins St, Melbourne, Victoria, 3000, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Design That Matters,"Perth, WA 6020, AU",Specialized in Graphic Design for Oil and Gas industry,null,null,0-1 employees,https://www.designthatmatters.com.au/,"Perth, WA",Self-Employed,null,https://www.linkedin.com/company/designthatmattersaustralia/,null,50.10928,14.47478,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CREATIVE CIRCLE DESIGNS,null,"As a smaller design studio, we work harder, tighter and more efficiently to provide our clients with the best service. 
We have all the talent you need, without the staff overheads of bigger agencies.
We believe in good design and advertising and we know how to produce it.
We will always respect, listen to and work closely with you to achieve your goals. 
You know your business. We know advertising......together we can make a powerful impact!",null,null,2-10 employees,http://www.creativecircle.com.au,"ALEXANDRIA, NSW",Self-Employed,null,https://www.linkedin.com/company/creative-circle-designs/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Brandbuild Pty Ltd,"177 Darling Road, Malvern East, VIC 3145, AU","brandbuild is a Strategic Consulting and full-service Advertising Agency, with four major divisions: Strategy, Design, Digital & Logistics.

All brandbuild personnel are classically educated. All have a thorough grounding in the larger consulting practices or international advertising agencies. All were dissatisfied with what they saw. We pride ourselves on approaching our work differently.

With modest offices in both Melbourne and Sydney, brandbuild can coordinate large-scale projects, but clients don’t pay for large-scale overheads.

brandbuild is comprised of a team of Consultants, Research Associates, Media Planner Buyer, an in-house Graphic Design team, a digital development team, stock management personnel and administrative services. The company was formed in 2001.",+61 395332144,null,2-10 employees,http://www.brandbuild.com,"Malvern East, VIC",Privately Held,null,https://www.linkedin.com/company/brandbuild-pty-ltd/,"177 Darling Road, Malvern East, VIC, 3145, AU",-37.803425,145.01105,Malvern East,Brandbuild Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
de.co design studio,"15 Ruthven Avenue, Adelaide, South Australia 5000, AU","Our design ‘company'? is a group of dedicated and committed graphic design professionals with a broad range of individual talents. Together, we create solutions that are relevant coherent and effective. We are based in Adelaide and provide design services for clients both locally and nationally.",null,null,2-10 employees,http://de-co.com.au,"Adelaide, South Australia",Privately Held,null,https://www.linkedin.com/company/de.co-pty-ltd/,"15 Ruthven Avenue, Adelaide, South Australia, 5000, AU",-34.897945,138.59166,Adelaide,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
BizziBee Graphic Design,"Melbourne,   AU","BizziBee Graphic Design specialise in fully customised and personalised laser cut wedding stationery. We offer our clients a complete design and manufacturing service. 

Our service starts from a personal consultation with the client, where we discuss their design requirements such as theme, colour, look, size, font and budget. With a wealth of experience behind us, we do not charge our clients for any personalisation they request nor do we charge on the various paper stock they choose.

BizziBee Graphic Design will do your stationery from concept design to home delivery. 

Products that we offer:
- Engagement Invitations
- Save The Date Cards
- Wedding Invitations
- RSVP Cards
- Wishing Well Cards
- Registry Cards
- Map or Direction Cards
- Accommodation Suggestion Card
- Order of Service (covers and inserts)
- Programs
- Seating Charts
- Place Cards
- Menus
- Table Numbers
- Gift Boxes
- Guest Books
- Thank You Cards",null,null,2-10 employees,http://www.bizzibee.com.au,null,Sole Proprietorship,null,https://www.linkedin.com/company/bizzibee-graphic-design/,"null, Melbourne, null, null, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Brand Productions,"2/22 Pinacle Street, Brendale, Brisbane, QLD 4500, AU","Brand Productions is the combined strength of two of Australia's leading sign and print manufacturers.

When you call Brand Productions you're calling on over 20 years of industry experience in print production, vinyl production and specialty sign fabrication.

Our friendly staff are ready to assist you at any or all levels of design and production to help make your next project a success.",null,null,11-50 employees,http://www.brandproductions.com.au,"Brisbane, QLD",Public Company,null,https://www.linkedin.com/company/brand-productions/,"2/22 Pinacle Street, Brisbane, QLD, 4500, AU",-27.47126,153.01831,Brisbane,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
January Jade,"NA, NA, Frankston, Vic 3199, AU","January Jade is a Melbourne based Creative Design Studio and Print Management Agency that specialises in combining your vision with my creative skills to produce the best outcomes at the right price. Combine that with the best print and media connections and you dont have to go anywhere else.  
Have a wander through the site and if you have any questions, feel free to give me a call.
Jason Nehill
Director",null,null,0-1 employees,http://www.januaryjade.com,"Frankston, Vic",Sole Proprietorship,null,https://www.linkedin.com/company/january-jade/,"NA, Frankston, Vic, 3199, AU",-37.803425,145.01105,Frankston,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Fruitful Creative,"139 Grays Point Road, GRAYS POINT, NSW 2232, AU","Fruitful Creative's Creative Director, Graphic Designer, Web Designer, Business Manager, Sales Director and Secretary - are all one and the same person - Trina Johnson. I don't try to pretend to be a big organisation with loads of staff, but I do promise innovative, great design, above-and-beyond customer service and decent, up-front pricing.",272095300,null,2-10 employees,http://www.fruitfulcreative.com.au,"GRAYS POINT, NSW",Self-Employed,null,https://www.linkedin.com/company/fruitful-creative/,"139 Grays Point Road, GRAYS POINT, NSW, 2232, AU",-33.84907,151.13834,GRAYS POINT,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
The Shaping Bay,null,"I connect Chiropractors and Healthcare Entrepreneurs with their customers through strategic branding and design.My brand building systems boost organic business growth through connecting your brand to your customer. This framework attracts loyal, like minded people that will keep coming back for your services. Building your tribe of happy, connected humans.Throughout the process you will be working directly with me, Justin. Meaning you get 100% of my focus and skillset. I answer the phone, I take the brief, I run the workshops and I create your brand identity.Are you interested in working together on growing your brand?Book a free brand strategy session at www.theshapingbay.com",4.48E+11,null,2-10 employees,https://www.theshapingbay.com/,"Channel Islands, Jersey",Self-Employed,null,https://www.linkedin.com/company/theshapingbay/,null,51.633086,-0.382998,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
TBD Design,"410 Flinders Street, Townsville, Queensland 4810, AU","TBD Design is an award-winning graphic design studio. With a wealth of experience in brand design, application and implementation we provide a professional support service to businesses looking to cement their brand position in the market.

From print to electronic design – with additional capabilities in marketing communications – we can deliver a complete solution to your communication design needs. Get in touch now to discuss what good design can do for you.",null,null,2-10 employees,http://www.tbddesign.com.au,null,Privately Held,null,https://www.linkedin.com/company/tbd-communication-design/,null,2.777131,-77.667651,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Bangers & Tash,"Sydney, NSW 2065, AU","Welcome to the fabulously fantastic linkedin page of Bangers & Tash.We are a boutique creative agency now based in the beautiful coastal city of Wollongong, NSW. We love doing what we do, and we're very lucky to be able to do what we do for some amazing clients.To say what we do would take longer to say that what we don't, but in a nutshell we specialise in creatively thinking our way out of the common box. From illustration, packaging, branding and identity work all the way through to exhibition, experiential, retail and spacial design... the very concept of ideas is what we love.Drop us a line, say hi.",null,null,2-10 employees,http://www.bangersandtash.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/bangersandtash/,"null, Sydney, NSW, 2065, AU",-33.84907,151.13834,Sydney,326 Pacific Highway,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Visual Impact Presentations,"Melbourne, Victoria  AU","Visual Impact Presentations (VIP) is a unique graphic design company that is committed to bringing stories to life through power point presentations for large corporate, small businesses and start ups. With over 9 years graphic design experience, and 6 years presentation design experience, VIP provides visually appealing content, imagery and animation for businesses that are holding prestigious events, forums and promotions. VIP is committed to making the presentation design process simple and easy, providing it in a format that allows the client to have control over last minute adaptations. VIP can also provide branded power point templates to reduce employees’ time spent on formatting internal business cases and presentations. Creating highly polished professional presentations leaving an engaging and lasting impression with your target audience.Create impact in your:-Sales pitch-Pitch deck-Internal Powerpoint template-Training presentation-SeminarCreate IMPACT at your next presentation!",null,null,2-10 employees,http://vipresentations.com/,"Melbourne, Victoria",Sole Proprietorship,null,https://www.linkedin.com/company/visual-impact-presentations/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Zen Agency,"Bridgeman Downs, Queensland 4035, AU","We are Zen, a multi-disciplinary design agency based in Brisbane.We partner with our clients to create compelling design and creative in the areas of print, web and social. Our focus is on driving revenue and engagement, achieved through a balance of a relevant and meaningful creative strategy and exceptional design quality.We truly listen, and take pride in an honest, professional and transparent approach to our client relationships and our creative is built on strategy, based on the teachings of 25 years experience.We have produced work for local, national and international clients, from start-ups to large business, in a wide range of industry sectors, such as finance, mining, insurance, food and beverage, hospitality, architecture, retail, human services, government, tourism, health, property, education and not-for-profit.",422946710,null,2-10 employees,http://www.zenagency.com.au,"Bridgeman Downs, Queensland",Privately Held,null,https://www.linkedin.com/company/zenagency/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1to6.com.au,"12 Milford St, Randwick, New South Wales 2031, AU","Introducing.. ????.???.?? ?? Australian made, Work from Home Desks? Shipping Nationwide? Available to buy this July 2020? Visit www.1to6.com.au for a sneak peek!???? ????, ???? ???........#WorkFromHome #YourWorkYourWay #YourOfficeYourWay #1to6.com.au #1to6 #HomeDesks #Desks #StartUp #SydneyStartUp #WFHDesk",404507638,null,2-10 employees,http://www.1to6.com.au,"Randwick, New South Wales",Public Company,null,https://www.linkedin.com/company/1to6-com-au/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Haynes Design - Australia,"PO Box 3517, Mildura, Victoria 3500, AU","Haynes Design is a creative communications studio providing information and design strategy solutions.

Logos  /  Branding  /  Packaging  /  Print  /  Digital Media  /  Photography

Our work is inspired by a true understanding of the value of design to create powerful and meaningful brands. We have the experience and expertise to bring creative ideas to life.",null,null,2-10 employees,http://haynesdesign.com.au,"Mildura, Victoria",Partnership,null,https://www.linkedin.com/company/haynes-design/,null,-32.161004,115.979773,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
The Barber Shop Agency,"Surry Hills, Sydney, NSW 2010, AU","The Barber Shop Agency is a multi-disciplinary design company dedicated to creating inspirational creative ideas and design outcomes in various fields including: Branding, Packaging, Advertising, Experiential and Environmental design.

Our dedication to the creative process enables us to craft innovative solutions of the highest design standards. No job is too big or too small. Our design experience and creative approach delivers results and visual solutions which perform effectively towards your target market.",null,null,0-1 employees,http://www.thebarbershop.com.au,"Sydney, NSW",Sole Proprietorship,null,https://www.linkedin.com/company/the-barber-shop-agency/,"Surry Hills, Sydney, NSW, 2010, AU",-33.84907,151.13834,Sydney,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Adobe User Group WA,"n/a, Perth, WA 6000, AU","The Adobe User Group Western Australia, is a Perth based user community that launched in February 2015. With over 80 members, membership continues to grow.

As a non-profit organisation, we offer free membership and meeting attendance, and rely on the generosity of members and sponsors for the running of the organisation.

Whether you work for a large or small organisation, freelance, educate, train, study, are a hobbyist or other: if you love working with Adobe software or technology and enjoy sharing your stories, experiences and knowledge with others: This will be a great group to join.

Meetings are held regularly commencing 25 February 2015, each meeting will have a theme or a particular Adobe product or technology focus, where members are able to share their knowledge, ask questions, collaborate, learn and engage.",null,null,51-200 employees,null,"Perth, WA",Nonprofit,null,https://www.linkedin.com/company/adobe-user-group-wa/,"n/a, Perth, WA, 6000, AU",-31.939821,115.8162,Perth,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Marks Design,"2 / 11 Dalgety Street, St Kilda, Melbourne, Victoria  AU","Marks Design is a graphic design company based out of 2 / 11 Dalgety Street, St Kilda, Melbourne, Victoria, Australia.",null,null,0-1 employees,https://www.facebook.com/Marks-Design-156500784412532/timeline/,"Melbourne, Victoria",Sole Proprietorship,null,https://www.linkedin.com/company/marks-design/,"2 / 11 Dalgety Street, St Kilda, Melbourne, Victoria, null, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Design Democracy,"60 Ebden St, Kyneton, Victoria 3444, AU",Design Democracy was established in 2010 in the belief that design can change people’s lives for the better. Our clients think the same way. They have big ideas that have the capacity to drive progress and effect major change.,+61 3 5422 3835,null,2-10 employees,https://www.designdemocracy.com.au/,"Kyneton, Victoria",Privately Held,null,https://www.linkedin.com/company/design-democracy-studio/,null,43.254762,-79.886072,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sterling Digital by Kristina Tindall,"Sunshine Coast, Queensland 4557, AU","Freelance Graphic Design by Kristina Tindall. Seriously beautiful graphic design for seriously smart business people. I have 15+yrs experience in Australia and the UK. Services include print, digital and full scale campaigns (web assets, web banners, social media, EDMs, eBooks, print publications and brochures). Please request a quote.",+61 408686066,null,2-10 employees,https://sterlingdigitalbusiness.com/,"Sunshine Coast, Queensland",Privately Held,null,https://www.linkedin.com/company/sterling-digital-marketing/,null,43.034079,-87.90831,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Low Fat Love,"PO Box 1260, Fitzroy North, VIC 3068, AU","Low Fat Love is a marketing and design studio for not-for-profit organisations in the community and social services sector. Low Fat Love specialises in publication and report design for both print and iBooks distribution as well as strategic planning for online engagement and social media marketing. Some of our clients include Victoria Legal Aid, Youth Projects and the Victorian Council of Social Services.

Everyone says that digital has killed print. Not true. It's made well designed printed collateral more valuable. We work with you to deeply integrate your online engagement channels with your existing print based communication so that you never end up with boxes of undistributed annual reports again. We use data - not spin - measured in your online efforts to inform your offline design decisions, helping target your message within your community.

Co-Founder/CEO Nicole Dominic is a communication design expert will over 10 years experience working across the not-for-profit social services, cultural and urban planning sectors. She is passionate about the impact good design has on the efficacy of social messages - especially in cross-cultural contexts - and its role in community building.

Co-founder Tim Webster is the analytical arty guy. Driven by metrics that mean something, he has over 5 years experience working in the not-for-profit cultural sector. He has served on the Boards of a number of organisations and is the former Director of a Melbourne based arts organisation.",null,null,2-10 employees,http://lowfatlove.net,"Fitzroy North, VIC",Partnership,null,https://www.linkedin.com/company/low-fat-love/,"PO Box 1260, Fitzroy North, VIC, 3068, AU",-37.803425,145.01105,Fitzroy North,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Casa Creative,"13 A Alstonia Drive, Weipa, Qld 4874, AU","Casa Creative specialises in all things fresh, unique and innovative. We offer graphic design services in both digital and traditional platforms. I love to create customised brand statements for my clients that really speak to their customers and position them strategically in the market. 

I am also a collector and designer of vintage inspired home wares. As the Owner and Creative Director I have an extensive background in the creative industry. I have recently worked as Creative Director at Redhotblue, Mackay and Senior Graphic Designer at Lorna Jane, Brisbane. 

I want my clients to be inspired, motivated and excited about their business and personal endeavors. I believe creativity is contagious so let's pass it on.",null,null,0-1 employees,null,"Weipa, Qld",Self-Employed,null,https://www.linkedin.com/company/casa-creative/,"13 A Alstonia Drive, Weipa, Qld, 4874, AU",-12.683286,141.8886,Weipa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Pass the Salt Studio,"Lilyfield, Sydney, NSW 2040, AU","Pass the Salt is a creative services studio based in Sydney, providing collaborative and unique branding, graphic and web design solutions.",null,null,0-1 employees,http://www.passthesalt.com.au,"Sydney, NSW",Sole Proprietorship,null,https://www.linkedin.com/company/pass-the-salt/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
markmoss.design,null,"I am a Creative Artworker wih 17 years experience in Advertising. The software I use include Photoshop, Illustrator & InDesign. I usually work below the line in DM, although i style websites alot more these days.

• My photoshop skills include concept work and retouching. 
• My illustrator skills include logo/icon/packaging design 
• My Indesign skills include typography/magazine layout.

I have been freelance in London since 2005 after working for Ogilvy & Mather at Canary Wharf for 5 years from 2000.

Accounts in that time include: BT, SAP, British Gas, Amex, Patek Philipe and many more.",null,null,0-1 employees,http://www.mossco.eu,"Sydney, new south wales",Sole Proprietorship,null,https://www.linkedin.com/company/mossco/,"null, Sydney, new south wales, 2086, AU",-33.84907,151.13834,Sydney,North Shore,"null, null, null, W139JD, GB",51.51649,-0.128427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,GB
Front Design Pty Ltd,"Zetland, NSW 2017, AU","We're a Sydney-based graphic design consultancy providing solutions for clients of all different sizes – from household names to niche brands.

We work with many clients - from fashion to industrial - and create campaigns as simple as a one-off quirky postcard to something as complex as a brand identity.

If we specialise in anything, it's developing long-term relationships with our clients... some of them have been with us for over 15 years.

Your needs are at the heart of what we do and we like to keep the process simple and jargon free. We pride ourselves on being an upfront, approachable consultancy free of unnecessary layers of account management, which ensures that communication is fast and effective.",null,null,2-10 employees,http://www.frontdesign.com.au,"Zetland, NSW",Privately Held,null,https://www.linkedin.com/company/front-design-pty-ltd/,"null, Zetland, NSW, 2017, AU",-33.84907,151.13834,Zetland,Office,"null, null, null, W139JD, GB",51.51649,-0.128427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Ping Pong Design,"Studio 47, 91 Moreland Street, Footscray, Victoria 3011, AU","Playing ping pong by yourself is no fun. The same can be said for designing. At Ping Pong our designers like to bounce ideas around with our clients, develop a good working rapport with them, and make them feel comfortable and part of the design process. Our job is to create dynamic visual communication concepts, whilst keeping the process as simple and enjoyable as it can be. We value our clients and strive to build lasting relationships through open and candid communication and outstanding customer service. Our goal is to deliver a high quality product, on time and on budget, that both the client and the designer are proud to stand by.",null,null,2-10 employees,http://www.pingpongdesign.com.au,"Footscray, Victoria",Partnership,null,https://www.linkedin.com/company/ping-pong-design/,"Studio 47, Footscray, Victoria, 3011, AU",-37.803425,145.01105,Footscray,In the old Cotton Mills building near the Lonely Planet.,"null, null, null, W139JD, GB",51.51649,-0.128427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Subgreen Design,"The Mill Castlemaine, 9 Walker Street, Castlemaine, Vic 3450, AU","Subgreen is a boutique sustainable graphic design, web, print & training studio by Lisa Major that bridges the gap between the creative studio and the digital environment, for distinctive sustainable communication solutions with a handmade touch.Positive communication design considers not only the aesthetics of the finished item, but the project as a whole – before, during and after production.The great news is you don't need to know it all. All you need to do is think and act positively. We will do the rest...",null,null,2-10 employees,http://www.subgreendesign.com.au,"Castlemaine, Vic",Public Company,null,https://www.linkedin.com/company/subgreen-design/,"The Mill Castlemaine, 9 Walker Street, Castlemaine, Vic, 3450, AU",-37.0649,144.22102,Castlemaine,Castlemaine Studio,"null, null, null, W139JD, GB",51.51649,-0.128427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
