Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Jtech,"5157, AU","At Jtech 'Justifying Technology' translates into tangible benefits; increased quality, margin enhancement, cost reduction, revenue growth and speed to money.",null,Telecommunication,11-50 employees,http://www.jtechltd.com,null,Privately Held,null,https://www.linkedin.com/company/jtech/,"39 Woodlands Cl, Singapore 737854",1.4378735,103.8067738,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
VoIPLine Telecom,null,"VoIPLine Telecom is one of the leading companies in VoIP solutions. We provide a wide range of services such as: Hosted PBX, SIP Trunking, Toll-Free numbers and Microsoft Teams direct routing in countries such as Australia, New Zealand and the United Kingdom.Give an enterprise grade impression to your customers with free features such as: ""Call Queuing""​, ""Voice Menus""​, ""Call Recording to Email""​, ""Caller ID Routing""​,""​ Call Parking""​, ""Custom Announcements""​ and much more.Never miss a call with ""Follow me""​ & ""Call twinning""​ features. Inbound calls can be set to reach you at any geographic location, whether it be your office, mobile or even at home. VoIPLine Telecom is a member of the TIO, CommCom, APNIC, ITSPA, Ofcom Complaint, RIPE NCC, TDR & TCF regulatory bodies. Start 14-Day Free Trial at:https://www.voiplinetelecom.co.ukhttps://www.voipline.net.au https://www.voipline.co.nz",+44 (0) 333 3051 330,Telecommunication,11-50 employees,https://www.voiplinetelecom.co.uk,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/voipline-telecom/,"Suite 2, Level 12/10 Queens Rd, Melbourne VIC 3004, Australia",-37.8550089,144.9808007,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
One Solution Group | Technology Specialists,"Suite 2 16 Unley rd, Unley rd , SA 5061, AU","One Solution Group is your Premium Telstra Enterprise and Business Partner.  One Solution 
specialises in designing solutions to suit your business objectives, while supporting your day to day fulfilment needs. We offer a strong customer experience, delivered in a friendly and professional manner, while providing your business with a unique and successful partnership today and into the future.

We have over 10 years of experience managing National and South Australian Corporations, have given us the foundation necessary to support our clients best interests moving forwards.

MISSION:
Commitment to our clients every step of the way. Partnering the 'Best of the Best'​ to offer innovative and cutting edge technologies that add value to our customers bottom line. We will provide the right solution, implement it successfully and support you efficiently.  

As well as Telstra mobile account management One Solution also offers a vast array of fixed and data 
services covering all aspects of telecommunication 

- Telstra Business Mobility Solutions		- Cloud Computing Technologies
- Telstra Business Phone Systems			- Tablet and It Solutions
- Telstra Business Broadband				- Apple and Android Applications
- Mobile Broadband					        - Navigation and GPS Solutions
- Business Mobile and BlackBerry Solutions		- 1300/1800 PhoneWord Solutions
- Fixed Voice Networks and Contracts			- Website Design
- Billing Analysis						- Security Solutions",null,Telecommunication,11-50 employees,http://www.onesolution.net.au/,"Unley rd , SA",Privately Held,null,https://www.linkedin.com/company/one-solution-mobile-&-data/,"151 Chin Swee Rd, Singapore 169876",1.287186,103.84065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Cotel,null,"Cotel is a National provider of business collaboration and communications solutions, providing an end-to-end business platform . We aim to reduce your total telco cost and provide a brilliantly simple solution, for unified communications, contact centres, networking and related services to companies of all sizes",null,Telecommunication,11-50 employees,null,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/cotel/,"Wisma KVC, Lot 3, Jalan P10/12, Kawasan Perusahaan 43650, Bandar Baru Bangi, 43650 Bangi, Selangor, Malaysia",2.9705291,101.7483867,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
C9 Communications,"Melbourne , VIC 3013, AU","We’ve spent years cultivating relationships with Tier 1 carriers, IT and software development companies across Australia to develop our voice network and state of the art products to deliver carrier-grade quality and reliability.",1300230460,Telecommunication,2-10 employees,http://www.c9communications.com.au,"Melbourne , VIC",Privately Held,null,https://www.linkedin.com/company/c9communications/,"Level 3/480 Collins St, Melbourne VIC 3000, Australia",-37.817664,144.957957,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Switch Telecom,AU,"Switch Telecom is an all-in-one Wholesale Service Provider for businesses that combines all of your telecommunications, cloud services and IT support. 

At Switch Telecom, our purpose is to bring integrity, clarity and innovative solutions to people in the complex world of Telecommunications. 

Why Choose Switch?

One Bill:
Switch Telecom is a 100% Australian owned full service telecommunications provider with our head office based in Melbourne and our logistics and billing based out of Sydney CBD. We offer the unique ability to provide all your communications on one single bill. So that’s one simple payment per month and one company to deal with. Just Makes Life Simple.


Choice of Networks:
Switch Telecom knows reliability is crucial, and working services are critical. So we only partner with Tier 1 networks so that you get the service you’re paying for, in more places. Our job is to source, connect and supply you with the best fixed wire, data, mobile and cloud services at the right price using the best network for your business requirements.


Direct Contact:
When you’re with Switch Telecom you’ll have all our direct contact details. We provide every client with an account manager so if you’ve got any questions we’re just a phone call away. Let us take the pain out of Telco and provide you a high-level, high-touch experience that you deserve. It’s the personal service we like to deliver that the big 2 simply can’t.


A Communications Partner:
Switch Telecom believe in being a valued partner to our clients by offering honest and straightforward advice with prompt, impeccable customer service. We strive to develop strong and successful long term relationships with our clients, providing continual support and delivering efficient, effective and seamless communications within your business.

""To bring integrity, clarity and innovative solutions for people in the complex world of Telecommunications""​",1800800723,Telecommunication,11-50 employees,http://www.switchtelecom.com.au,null,Privately Held,null,https://www.linkedin.com/company/switch-telecom-pty-ltd/,"Corner Main Office Park Block A, 2nd Floor, 2 Payne Road Cnr Main and Payne Roads, Bryanston, 2193, South Africa",-26.062421,28.0214801,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ConnectMaster™,null,"ConnectMaster™ is a standard software solution for design, engineering, documentation and operation of telecommunication networks.We are a proud member of the VertiGIS family. Offering a collection of software, solutions and services across industries, VertiGIS helps people all over the world benefit from the power of GIS.",null,Telecommunication,11-50 employees,https://connectmaster.com,null,Privately Held,null,https://www.linkedin.com/company/dynamic-design-australia/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Frontier Networks,"15 Malt St, 1, Brisbane, Queensland 4009, AU","We are a technology services company focused on curating, building and delivering the best technology networks for Australian communities.We’ve created an organisation to be an alternative telecommunications carrier to NBN for greenfield developments Australia-wide. We design, deliver and operate both FTTH and FTTB solutions as well as an array of building management and smart-home solutions designed to help property developers leverage technology to sell out their developments faster. Not just your technology partner.We're your brains trust. Your network builder. Your customer delight department.Want to leave the complexities and technical challenges of building a telco network to the one true specialist? Want to rely on someone with an exemplary track record? Want complete confidence in the ability of your provider to delight every single customer?Talk to us.",null,Telecommunication,11-50 employees,http://www.frontiernetworks.com.au,"Brisbane, Queensland",Privately Held,null,https://www.linkedin.com/company/frontier-networks-pty-ltd/,"52 Ubi Ave 3, #03-43 FRONTIER, Singapore 408867",1.3313907,103.8957296,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Central Telecoms PTY Ltd,"Dane Drive, Gosford, NSW 2250, AU","Our mission is to provide regional Australian SMBs with access to high quality, honest, localised customer service, products and knowledge in telecommunication services.
After years of working with the largest Telecoms companies throughout the world, we decided that the level of ethics, customer support and localised knowledge was severely lacking.
No longer should you have to call “1300 Manilla” for a simple billing, service or technical related query. We provide telecommunication services to Regional Australian businesses to ensure a swift, simple and transparent transition to the NBN.",1300677406,Telecommunication,2-10 employees,http://www.centraltelecoms.com.au,"Gosford, NSW",Public Company,null,https://www.linkedin.com/company/central-telecoms-pty-ltd/,"Level 30 South Beach Tower, 38 Beach Road, Singapore 189767",1.2956087,103.856456,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Aurora Australis Network,"95 Canning Hwy, 8, South Perth, Western Australia 6151, AU","Aurora Australis Network is focused on the design, delivery and ongoing operations of long-range IP connectivity to organisations operating in remote areas and demanding environments; especially those areas not adequately served by terrestrial communications technologies. In particular the Aurora provides Comms on the Move (COTM) and Comms on the Pause (COTP) boradband data systems.",+618 6363 5030,Telecommunication,11-50 employees,https://aurora.net.au,"South Perth, Western Australia",Privately Held,null,https://www.linkedin.com/company/aurora-australis-network/,"8/95 Canning Hwy, South Perth WA 6151, Australia",-31.9798952,115.877522,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FTP,"182 St Georges Terrace, Level 10, Perth, Western Australia 6000, AU","At FTP, we believe in creating exceptional value for our clients, through the development, deployment and optimisation of network, telecommunications and ICT engineering services.

FTP delivers intelligent end-to-end networking and telecommunications solutions, supported by advanced technologies and a reputation based on the innovative and adaptive approach held by our employees.

Our aim is to design and implement optimised strategies for our clients, to ultimately achieve their operational and performance success.

We provide the appropriate solutions within corporate and operational environments to enable informed, fact based decision-making processes within your business.

FTP understands that the application design process is only as good as the ability to capture both work processes and correct data for analysis; with this, we are actively sourcing additional technology partners to increase our capability.

Our teams strive to achieve:
     Enhanced operational safety
     Optimised productivity
     Improved utilisation of equipment, resources and people

At the root of our success are our multi-skilled employees, from management through to project resources. Our staff are highly trained and experienced in a variety of fields, with many of our personnel obtained through defence.

FTP’s service areas are broken into four discrete areas of coverage:

     Project Services
     Construction Services
     Operational Services
     Applications & Technology

www.ftpsolutions.com.au

Are you interested in joining our team? Email your CV to contact@ftpsolutions.com.au",null,Telecommunication,11-50 employees,http://www.ftpsolutions.com.au,"Perth, Western Australia",Privately Held,null,https://www.linkedin.com/company/ftp-solutions-pty-ltd/,"Felda Sening, 81600 Kota Tinggi, Johor, Malaysia",1.5041106,104.1867356,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Star21 Pty Ltd,"45 Church St, Melbourne, VIC 3067, AU","Helping your business thrive We’re a team of expert consultants, designers and support personnel who pooled our talents back in 2006 to lift the standard of telecommunications and IT service. We’re  a committed Telstra Platinum Partner, and strong partnership principles underpin all our customer relationships. We work to earn and keep your trust: we offer you the best business-enabling solutions, applications and service. Our goal is to help your business operate seamlessly, reliably and cost-effectively. Star21 “5C Tech Power”: designed to help grow your business, empower your people and engage your customers.•        Committed, expert consultants•        Collaboration to understand your business, technology and support requirements•        Customised solution design, transition and management to fit your business needs•        Comprehensive and close engagement to ensure successful support and delivery•        Consistent communication that builds trust in our reliability",1300782721,Telecommunication,51-200 employees,http://www.star21.com.au,"Melbourne, VIC",Privately Held,null,https://www.linkedin.com/company/star21-pty-ltd/,"48 Toh Guan Rd E, Singapore 608586",1.336618,103.755294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CPS Global - Property and Infrastructure,"55 Grafton St, Bondi Junction, New South Wales 2022, AU","CPS Global is one of Australia’s most accomplished, trusted and experienced Telecommunication infrastructure deployment organisations.Established in 1992, we serve all major Australian Telecommunications carriers and have an outstanding record of reliable delivery. CPS Global provides consistent, cost effective and reliable service that delivers results. We have considerable expertise with a wide variety of Telecommunications projects.Our multi-disciplined service professionals take projects from site acquisition through to commissioning.A privately owned company, CPS Global operates Australia wide and has experience with roll outs in England, Wales and Scotland and Malaysia for major carriers in those markets. We have the capability to operate our services in Territories outside Australia.",null,Telecommunication,11-50 employees,http://www.cpsglobal.com,"Bondi Junction, New South Wales",Privately Held,null,https://www.linkedin.com/company/cps-global-pty-ltd/,"Suite 1003/1 Newland St, Bondi Junction NSW 2022, Australia",-33.8919922,151.2471252,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Nexthop,"Sydney, Melbourne, Brisbane, Perth,   AU","Founded in 2016, Nexthop is a privately funded, licensed telecommunications carrier providing wholesale dark fibre and IP connectivity services to the Australian market.As a challenger Telco, we believe our customer focus and highly experienced team can provide flexible solutions not currently available in the market.",null,Telecommunication,11-50 employees,http://www.nexthop.com.au,null,Privately Held,null,https://www.linkedin.com/company/nexthop-australia/,"320 Thungree Rd, Kho Hong, Hat Yai District, Songkhla 90110, Thailand",7.0004996,100.4976187,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Krestel,"4 Murray Rose Ave, Level 2, Sydney Olympic Park, New South Wales 2127, AU","Krestel is a National Telecommunications company founded in 2006. Krestel is a leading information and communications engineering solutions and services provider specialising in telecommunications, engineering and business solutions that deliver real results to businesses and its partners. As a National organisation our mission is to build successful long-term win-win business relationships with clientele.",1800 945 152,Telecommunication,11-50 employees,http://www.krestel.com.au,"Sydney Olympic Park, New South Wales",Privately Held,null,https://www.linkedin.com/company/krestel/,"St.-Veit-Str 11, 81673 München, Germany",48.128238,11.6461522,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SOUTHERN CROSS CABLE NETWORK,null,"Southern Cross is an independent company offering fully protected capacity solutions. 

The Southern Cross network provides low latency, high service availability single provider ring capacity solutions between the markets we serve in Australia, New Zealand, Fiji, Hawaii and mainland USA . 

The Southern Cross Network comprises 28,000 kilometres of undersea cable and 2,000 kilometres of terrestrial cable configured to maximise reliability. 

Our products take advantage of our ring based network architecture to provide robust capacity solutions to customers with the advantages of dealing with a single provider. 

Southern Cross is based in Bermuda and has offices in Wellington and Auckland, New Zealand and Sydney, Australia. 

Southern Cross is an independent entity and is owned by Telecom New Zealand (50%), SingTel Optus (40%) and Verizon Business (10%).",null,Telecommunication,11-50 employees,http://www.southerncrosscables.com,null,Privately Held,null,https://www.linkedin.com/company/southern-cross-cable-network/,"31 Airedale Street, Auckland Central, Auckland 1010, New Zealand",-36.854218,174.7640268,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
X-on,null,"X-on Cloud Telecoms replaces expensive legacy phone systems with hosted services delivered to handsets on standard phone lines, VoIP and mobiles, managed via the Internet. Moving from systems to off-site services works for organizations with 3 or 30,000 employees, and in one location or across the globe.X-on specialises in Healthcare Communications via Surgery Connect which uses contact centre features tailored to the specific needs of GP Practices, including intelligent call queueing and routing, highly secure call recording automatically attached to patient records, confirm and remind systems to reduce DNAs, telephone triage, extensive reporting, and integration with EMIS Web, provide solutions to the GP Forward View high impact actions.#AI #ArtificialIntelligence #BusinessCommunications #BusinessIntelligence #CallHandling #CCGs #ClinicalSystems #CloudComputing #ContactCentre #DigitalHealth #Doctors #eHealth #GPForwardView #GPPractices #Healthcare #HealthProfessionals #HealthTech #HostedVoip #Innovation #ITSystems #MakingHealthCareBetter #Medical #NHS #PhoneSystems #PracticeManagers #PrimaryCare #PuttingPatientCareFirst #Technology #Telephony #Triage #Voip",null,Telecommunication,11-50 employees,http://www.x-on.co.uk,"Framlingham, Suffolk",Privately Held,null,https://www.linkedin.com/company/x-on/,"Technology Centre, Station Rd, Framlingham IP13 9EZ, United Kingdom",52.2145925,1.3436974,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tradewinds Technology Brokerage,"Sydney, New South Wales 2076, AU","Tradewinds Technology Brokerage is a Master Agent, covering Australia and New Zealand.What does, ""Master Agent""​ mean?  In the business world of Connectors and Producers, Tradewinds is a Connector.Working with IT Channel Partners, IT and Business Consultants, MSPs and savvy sales people, Tradewinds brokers relationships with Cloud Services vendors and facilitates business through those relationships.Our Channel partners, stand to gain a risk free and trouble free recurring income for the business that is brokered.New to the ANZ, this model will be most familiar when compared to the Insurance brokering business, where companies like AON, who don't sell insurance, broker relationships between policy holders and underwriters.  Tradewinds simply brokers relationships between business that use technology and the IT vendors that supply that technology, on an ás a service'​ basis.Partners then receive commissions for the life of the customers that they introduce.  For as long as the customer continues to pay their monthly invoice, the Partner will receive a commission on that volume.For more information on the Tradewinds Technology Brokerage partner program, please visit https://tradewindsbrokerage.com.au/ or call the new partner hotline at +61 412104105",null,Telecommunication,2-10 employees,https://tradewindsbrokerage.com.au/,"Sydney, New South Wales",Privately Held,null,https://www.linkedin.com/company/tradewinds-brokerage/,"37th Floor, Cap Square Tower, No. 10, Jalan Munshi Abdullah, Wilayah Persekutuan, 50100 Kuala Lumpur, Malaysia",3.1533204,101.6985812,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CorpCloud Pty Ltd,"1254 Hay St, West Perth, Austrália Ocidental 6005, AU","CorpCloud is an Australian owned and operated holistic Unified Cloud & Telecommunications solutions Company. We deliver Cloud, Unified IP Telephony, Private Data Networks (VPN), Highspeed Internet and Security Solutions to Corporate Organisations throughout Australia.

We only deliver solutions to Corporate Organisations. This means that our our network, services and support have been designed from the ground up to meet the needs of Australian Business. Our network has been built with the latest infrastructure and redundancy. This focus allows us to offer comprehensive Service level agreements and industry leading support.",null,Telecommunication,11-50 employees,http://www.corpcloud.com.au,"West Perth, Austrália Ocidental",Privately Held,null,https://www.linkedin.com/company/corpcloud-pty-ltd/,"1254 Hay St, West Perth WA 6005, Australia",-31.947909,115.841319,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GRA Networks,null,"GRA Networks provides end to end solutions including design, construction and maintenance of communications networks. The range of services on offer includes construction, telecom equipment room fit-outs, network installation, mast site installation, cable installation/management, and CCTV/access/security systems installation. Our team of highly skilled telecommunications professionals includes telecom engineers, telecom riggers, fibre splicers and technicians, who have particular expertise in:

•	3G & 4G equipment installation, commissioning and integration
•	Wi-Fi network installation 
•	Transmission links installation and commissioning
•	Earthing systems installation and testing
•	Feeder installation
•	Copper / fibre/ coaxial networks
•	SDH backbone – installation and upgrade
•	Tower – construction, retro fit, maintenance and inspection
•	Cabinet installations
•	In conduit installation
•	Materials management & logistics
•	Condition surveying and reporting
•	Emergency response
•	QA audit and handover facilities
•	Operations and maintenance services
•	Consultancy services",null,Telecommunication,51-200 employees,http://www.theglobalinfrastructuregroup.com,"Melbourne, VICTORIA",Privately Held,null,https://www.linkedin.com/company/gra-networks/,"5 Plane Tree Ave, Dingley Village VIC 3172, Australia",-37.9748425,145.1129158,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
COMMEND,null,"Commend (www.commend.com) is a global provider of communication systems and security solutions for emergency and threat response that enable an efficient, quick-responding management of public buildings, industrial facilities, public traffic and maritime infrastructures. Whether it’s providing customer service in a noisy car park, managing an emergency situation in an industrial facility or responding to school violence, Commend intercom systems provide reliable assistance in terms of efficient, clear communication and responding to challenging situations. In everyday use, the systems help to ensure economically efficient workflows. Commend is headquartered in Salzburg and employs about 200 staff at its head office, with about 500 people maintaining a global partner network under the Commend Group of companies. The Commend Group is a member of the Dutch-based listed TKH Group (www.tkhgroup.com).",null,Telecommunication,201-500 employees,https://www.commend.com,null,Privately Held,null,https://www.linkedin.com/company/commend/,"25 Tai Seng Ave, #05-01 Cityneon Building, Singapore 534104",1.3377349,103.8897048,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"Acano, now part of Cisco",null,"In February 2016, Cisco acquired Acano.

Imagine having all of the tools your team needs to work together available in one place and always accessible. We make teams work. For product news, updates and more, follow Cisco Collaboration on LinkedIn or check out www.cisco.com.",null,Telecommunication,201-500 employees,http://www.acano.com,null,Privately Held,null,https://www.linkedin.com/company/acano/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"Accelerated Concepts, Inc.",null,"Accelerated Concepts, Inc., a provider of secure, enterprise-grade cellular (LTE) networking solutions, was acquired by Digi International in early 2018. We are pleased to report that this has led to a successful combination of products, technologies, services, and top-notch talent. To build on this momentum and success in 2019, we will complete the next step of merging the Accelerated brand into the Digi brand. This rebranding means we will discontinue using the Accelerated brand and replace it with the Digi brand. For instance, the Accelerated 6310-DX will now simply be renamed the Digi 6310-DX. In addition, the Digi corporate website – www.digi.com – now houses all Accelerated product information, support documents, downloads and product resources. This means, as of April 2, 2019 the Accelerated Concepts website will no longer be available. While the names and brand are transitioning to the Digi brand identity, please know that Accelerated technology and talent remain in place to ensure that current and future lines of cellular routers continue to exceed market expectations. Please visit www.digi.com/accelerated for details and be sure to follow the Digi International company page for any and all future updates. Thank you for your continued support of Digi.",null,Telecommunication,11-50 employees,https://www.digi.com/accelerated,"Tampa, FLORIDA",Privately Held,null,https://www.linkedin.com/company/accelerated-concepts-inc-/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Teltonika Telematics,null,"Merging the best of telecommunications and informatics, Teltonika Telematics offers unique ways to monitor a vehicle. From motorbikes to heavy trucks, from a single car to huge fleets – there is a solution for each and every client. We constantly upgrade our existing products and launch new ones to meet expectations of our customers. If you do not find a product that can meet your requirements, please contact us as we might have a solution available. Telematics is the key to effective resource management, optimization of costs and safety across a range of industries.",+370 5 212 7472,Telecommunication,201-500 employees,https://teltonika-gps.com/,null,Privately Held,null,https://www.linkedin.com/company/teltonika-telematics/,"Saltoniškių g. 9B-1, Vilnius 08105, Lithuania",54.7002825,25.2598972,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
REACH,null,"REACH operates the most diverse high-speed cable network in the Asia-Pacific region. It has significant interests in all major submarine cables consortia in the Asia-Pacific region as well as interests in many other major international cable systems. The REACH network stretches over 364,000 km around the globe, with nearly half of it terminating at our major hubs of Hong Kong and Australia.

Leveraging Hong Kong's strategic geographic location, REACH has established Asia's largest commercial teleport with more than 20 operating antennas. Coupled with our world-class teleports in Perth and Sydney and our robust terrestrial network around the globe, REACH provides integrated satellite and terrestrial broadcast solutions of the highest standard. 
REACH offers customised satellite solutions at competitive rates, supported by expert technical personnel. The service range includes customised teleport services, International Private Leased lines, Internet access, Broadcast and VSAT services.",null,Telecommunication,201-500 employees,http://www.reach.com,null,Privately Held,null,https://www.linkedin.com/company/reach/,"77, Jalan Perdagangan 1, TAMAN UNIVERSITI TOWNSHIP, 81300 Johor Bahru, Johor, Malaysia",1.5386858,103.6257348,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Next Telecom,"Level 38, 100 Miller Street, North Sydney, NSW 2060, AU","Next Telecom is a leading service provider in Australian Founded in 2008 as a IP Voice and Data provider servicing the corporate and Medium Business markets in Australia. Our mission is to provide the most sophisticated service levels available in the industry delivered through a personal account management program rather than a call center environment. Next Telecom provides Cloud and hosted IP Telephony, MS Teams SIP/Mobile/Inbound, Fibre and NBN as well as a full suite of security and managed services.At Next Telecom we specialise in providing Next Telecom IP voice which can replace your current business phone system, mobile and data services, giving our clients the opportunity to purchase the most advanced products on the market at a competitive price. We deliver solutions to give the best possible project outcome in terms of design, manageability and functionality.Our products are designed and tailored to benefit clients using the very latest technology; we focus on producing individual solutions for each project and each new customer. At Next Telecom our philosophy is to provide our clients a fresh approach which is backed up with service. Anybody can make a good-quality product for a high price, or a poor-quality product for a low price but to make good products at good prices, you need to develop methods that are both cost-effective and innovative.",130000 6398,Telecommunication,11-50 employees,http://www.nexttelecom.com.au,"North Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/next-telecom-pty-ltd/,"18 Boon Lay Way, #08-130, Singapore 609966",1.3283577,103.7529252,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ekit,null,"Ekit Inc., a wholly owned division of JT Global, is a global provider of IoT and M2M connectivity solutions with over 700 roaming agreements in over 190 countries.  Parent company, JT Global has designed a unique M2M SIM, IoT Platform for Global SIM card connectivity manage solutions. This solution combines fixed IP address with global roaming sim card for secure IoT devices and obtains data from a diameter which provides real-time information on devices activities.Providing the best connectivity solution for true global roaming IoT SIMs, we eliminate every possible point of failure for your M2M IoT devices. We provide deep network control via our NOMAD IoT platform with a choice of data SIM setup configuration using dynamic IP address, fixed IP or IP SEC VPN.  Designed for service partners, manufactures and alike, our fully developed API suite for the Nomad IoT Platform enables access to all connectivity and management capabilities.Ekit Inc.’s roaming channel is designed to keep travelers in touch in over 190 countries. Ekit is a global provider of integrated travel communications, mobiles, SIM cards, global calling cards, VOIP calling, voicemail, text messaging, online location mapping, and Internet services. Our travel communications specialize in Global mobile services, USSD Call-back, Multi IMSI through our Wholesale Platform. This platform gives access to competitive wholesale roaming rates via our 700+ network agreements worldwide and enables our partnered companies to create and manage their own bespoke, white label roaming product.",null,Telecommunication,51-200 employees,http://www.ekit-inc.com,null,Privately Held,null,https://www.linkedin.com/company/ekit/,"10, Jalan Mewah 4, Taman Pandan Mewah, 68000 Ampang, Selangor, Malaysia",3.1307178,101.7651355,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Mobimedia International,null,"31 telcos in 21 countries trust Mobimedia to maximise their revenue from over 350 million subscribers.We’re a team of technology, creative and consumer experts with a mission to help carriers deliver captivating content and campaigns to millions of mobile customers around the globe.We’ve partnered with large and small corporations, international and local, developing technology and content that maximises return on network investment for telcos, and connects people to a purpose for brands.We entertain, engage, inform and innovate through mobile. Whether it’s accelerating revenue through premium SMS services, increasing engagement with competitions, games and streaming services or bespoke m-commerce platforms, we’re here to help you increase your share of screen in the global mobile market.With offices in Australia, PNG, Fiji, Cambodia and Singapore, our team has partnered with Digicel, Hutch, Our Telekom, Robi, NGO’s, broadcasters and sovereign governments to optimise revenue, build brands, improve health, fight corruption, stream content and engage vast audiences across the Asia Pacific region. That experience is now at your service anywhere on earth.",null,Telecommunication,51-200 employees,http://www.mobimedia.com.au,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Privately Held,null,https://www.linkedin.com/company/mobimedia-ltd-/,"11/22 Tedder Ave, Main Beach, Queensland, 4217, AU",-25.728104,134.49019,Main Beach,Mobimedia Australia,"12 Jalan Yap Kwan Seng, Kampung Baru, Kuala Lumpur, , Kuala Lumpur, Federal Territory of Kuala Lumpur, 50450 , MY",3.125622,101.553314,Kuala Lumpur,Mobimedia HQ,"Level 4 - Urbanland, Phnom Penh, null, null, KH",12.711541,104.917564,Phnom Penh,Mobimedia Asia,"28c Stanley Street, Singapore, null, null, SG",1.356401,103.80813,Singapore,Mobimedia Pacific,"PO BOX 905, Boroko NCD, null, null, PG",-6.602757,144.25917,Boroko NCD,Mobimedia PNG,null,null,null,null,null,PG
Oxygen8 Group,null,"Oxygen8 Group a holding company for organisations providing global technology solutions,  multi-channel engagement and mobile payment solutions. With offices in 11 countries, operations in over 20 countries worldwide and a turnover in excess of £90million.",null,Telecommunication,51-200 employees,http://www.oxygen8.com,null,Privately Held,null,https://www.linkedin.com/company/oxygen8-group/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
