Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Lpc Cresa (Australia & New Zealand),null,"Lpc Cresa was established in 1994 and is the Australian & New Zealand arm of Cresa, the world’s largest occupier/tenant-only commercial real estate advisory.At Lpc Cresa we are always thinking about the client's best interest. Our independence ensures that we are under no obligation or favour with real estate agents or investor building owners. Our purpose is to think beyond space – strengthening those we serve and enhance quality of life for our clients and employees.Our clients include organisations from the office, industrial, retail, government, Not-for-profit, omnichannel and co-working sectors.We have five key operating areas, namelyProperty Strategy""Align business objectives with workplace decisions""​- Workplace Strategy- Workplace Performance- Portfolio Planning- Asset Re-positioning- Workplace TransitionPortfolio Management""Ensuring Leases are overseen, not overlooked""​- Lease Abstraction- Database Establishment- Lease Management- Portfolio Review- Modelling & AnalyticsTransaction Management""Impartial advocacy with positive occupier outcomes""​- Needs Analysis- Premises Acquisition- Premise Disposal- Stay or Go- Financial ModellingProject Services""​ Ensuring delivery of strategy and transactions""​- Change management- Fit out management- Relocation management- Make-good managementCo-working Consultancy""Matching flexible space needs with supply options""​- Needs analysis- Market options",1300415215,Commercial Real State,11-50 employees,http://www.lpc.com.au,"Sydney, New South Wales",Privately Held,1994,https://www.linkedin.com/company/lpc-australia/,null,49.239745,-123.130356,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tiga Commercial,"Level 8, 356 Collins Street, Melbourne, VIC 3000, AU","Tiga Commercial prides itself as a real estate agency focused on providing trusted advice and responsive service to our clients.Our services include:- Property Management- Investment & Purchase Advisory- Commercial Sales & LeasingIn addition to the above, Tiga Commercial is aligned with consulting partners in offering a diverse range of services, assisting and providing property solutions for our clients.We are a real estate agency committed to delivering exceptional client outcomes, staying true to the lifecycle & health of our clients' assets.",null,Commercial Real State,2-10 employees,http://www.tigacommercial.com.au,"Melbourne, VIC",Privately Held,null,https://www.linkedin.com/company/tigacommercial/,null,13.6331,123.4968,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
United Co.,"425 Smith St, Fitzroy, Victoria 3065, AU","United Co. is a Business centre located in the heart of Fitzroy, just outside Melbourne CBD. We offer a range of services to support people in their professional lives, from flexible office space, to coworking,virtual office, meeting room hire and memberships, as well as corporate venue hire. Our historic building has been converted into an innovative workspace offering a 5-star environment to businesses and their employees. Our wellness focused workspace has been designed to embrace work-life balance. Innovative technology is available to members and guests to help them work more productively. United Co. members have access to social as well as professional community events to help them be more connected. Our private offices are fully furnished with ergonomic furniture and ready to move in. Our Fitzroy location can accommodate any size team, with offices between 1 and 50+ workstations. Our shared workspace offers flexible memberships to suit your schedule. From casual day passes, to part time coworking memberships and hot desks and dedicated desks memberships with 24/7 access to your workspace. Virtual Office services include mail handling and phone answering to support your business remotely so you can focus on growing your business. United Co. offers serviced meeting rooms and an executive boardroom equipped with advanced technology like wireless screen sharing and video conferencing. For those who require regular access to meeting rooms, we offer memberships. We conveniently offer catering and on site parking. For those organising workshops and corporate events we offer a training room and venue hire with flexible setup. Our light filled training room is equipped with smart board technology and can accommodate workshops, seminar and training session for up to 28 people. Our event space can cater for up to 120 guests seated or 150 standing and is equipped with a built-in video wall and stage.",(03) 7018 8888,Commercial Real State,11-50 employees,https://www.unitedco.com.au/,"Fitzroy, Victoria",Privately Held,2017,https://www.linkedin.com/company/unitedcoworking/,null,3.420497,-73.166783,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
NAI Harcourts,null,"NAI Harcourts was established in mid-2009 by NAI Global and Harcourts International. Both organisations recognised an opportunity to work together to create something special in the New Zealand and Australian commercial property markets. NAI GLOBAL IS the single largest, most powerful global network of owner-operated commercial real estate brokerage firms with over 400 local offices and 7,000+ local market leaders around the world.  Harcourts is the fastest growing real estate company in the world in 8 countries with over 780 offices with over 5000 consultants. NAI Harcourts is the Australasian member of the NAI Global network and the brand under which commercial, industrial and retail property sales and leasing, along with business broking services and asset management, is represented. Launched to the market in 2010, NAI Harcourts now boasts an elite team of commercial and industrial sales and leasing specialists and business brokers, based in over 75 locations around Australia and New Zealand  with over 150 professionals and all backed by the international NAI Global network.In 2013, NAI Harcourts was nominated for one of NAI Global’s most coveted accolades, the Eagle Award, celebrating growth, marketing, vision, and client service at the highest level.In 2015 NAI Harcourts was awarded international member of the year, one of the top awards for in the NAI Global network for outstanding growth, direction, network and leadership. Over the past three years, NAI Harcourts has achieved massive growth, but the team remains focused on delivering an unparalleled service experience to clients. By achieving this, NAI Harcourts has been involved in over 1,700 commercial transactions in the past 12 months, much of which is repeat and referral business.NAI Harcourts offers a spectrum of real estate services to corporate end users, investors and financial institutions in the commercial property sector locally, nationally and around the world.",null,Commercial Real State,201-500 employees,http://www.naiharcourts.com.au,null,Privately Held,2009,https://www.linkedin.com/company/nai-harcourts/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Casa en Casa,null,"Somos una compañía, dedicada a ofrecer facilidad a los colombianos residentes en el exterior para adquirir vivienda en Colombia, que busquen asegurar su futuro y el de su familia en nuestro país. Somos el enlace entre el cliente, la constructora y el banco.Representante autorizado por bancos, constructoras e inmobiliarias colombianas.Nuestros Servicios:-	Asesoramiento en los procesos de búsqueda y adquisición de inmuebles con Constructoras colombianas.-	Gestión y trámite de créditos hipotecarios para compra de vivienda nueva o usada. (Financiación hasta el 70% del valor del inmueble)-	Ampliación o remodelación de vivienda propia. (Aplica restricciones)-	Amplia oferta de inmuebles nuevos en todo el país ofrecidos por las compañías constructoras de mayor prestigio en Colombia.-	Oferta para la venta de su inmueble usado.-	Apertura de cuentas de ahorro virtuales en Colombia.Contamos con oficinas en:- Bogotá-Colombia (Carrera 46 No. 152 – 46 Autopista norte Oficina Local 2 - 37 Tel. 57 (1) 2584648 - 312 45 15 725:), - Londres ( 30 Millbank, London, SW1P 4DP, Office 1.34    (+447830376502)- Asesores en Australia (+61 447412914 )- Europa y AméricaMiembros de http://britishandcolombianchamber.com/member-casa-en-casa-expanding-operations-in-usa/",null,Commercial Real State,11-50 employees,http://www.casaencasa-co.com,"Bogotá, Distrito Capital",Public Company,2005,https://www.linkedin.com/company/casa-en-casa/,null,6.852034,29.674121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Exim Property and Projects,"Brisbane , QLD  AU","Managing your organisation’s commercial property strategy can be stressful, difficult, and costly if you make the wrong decision. That’s where we can help with our outsourced, fully managed solution.

We provide property and tenancy advice with comprehensive market knowledge and experience.


Michael Cusack | Principal Consultant

Michael has over 10 years’ experience across all facets of commercial property services, including lease negotiations, relocations, fit outs, refurbishments and strategy development. During this time he has developed a deep understanding of commercial business drivers, along with a passion and ability to develop and deliver client-centred innovative solutions and outcomes.

Michael is a master negotiator and planner, and has used this expertise to manage numerous large and complex projects for professional service clients. These have usually involved tenancy and lease negotiations, fitout and refurbishments — in some instances while the tenants were still in occupation — ensuring minimal disruption to business operations and avoiding costly large-scale relocations.

Michael will work with you to identify your situation, understand what’s driving your property or tenancy decision, provide market analysis through his deep understanding of market trends, develop a strategy to assist business to make the change you’re looking for – and then implement utilising his extensive project management experience and network of industry contacts.",null,Commercial Real State,0-1 employees,http://www.exim.com.au,"Brisbane , QLD",Sole Proprietorship,2016,https://www.linkedin.com/company/exim-property-and-pojects/,null,51.169098,6.70454,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
deskworx,"Level 1, 3 Wellington Street, St Kilda, Melbourne, VIC 3182, AU","deskworx is located at St Kilda Junction in Melbourne and is a modern full service Co-Working
Space. 

We invite small enterprises/companies to join our growing membership. Go from tour, to co-location with parking and high speed data in your first visit if you so wish.

deskworx offers innovators a flexible, highly professional workspace at the gateway to Melbourne’s biggest corporate boulevard, St Kilda Road, and within walking distance to cosmopolitan Fitzroy Street and St Kilda Beach. Mixing creativity with corporate savvy and loads of light-drenched spaces, deskworx is the kind of work environment that inspires and shapes your individual business personality. Our co-working space enables expansion and retraction as your business evolves, while keeping operational costs at a minimum; Enjoy the vibrancy and networking that a quality co-working and associated Seminar spaces provide.",null,Commercial Real State,2-10 employees,http://www.deskworx.com.au,"Melbourne, VIC",Privately Held,null,https://www.linkedin.com/company/deskworx/,"Level 1, 3 Wellington Street, Melbourne, VIC, 3182, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Build Partners,"Sunshine Coast,   AU",null,null,Commercial Real State,2-10 employees,http://www.buildpartners-projects.com.au,null,Privately Held,null,https://www.linkedin.com/company/buildpartners/,"null, Sunshine Coast, null, null, AU",-25.574999,134.3547,Sunshine Coast,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
The Block Arcade,"282 Collins St, Block Arcade, Melbourne, Victoria 3000, AU",The Block Arcade - 1892 The most ornate and historically important shopping complex located in the heart of Melbourne Australia. With 30 bespoke shops the Block offers a most unique shopping experience,396545544,Commercial Real State,0-1 employees,http://www.TheBlock.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/the-block-arcade/,"282 Collins St, Block Arcade, Melbourne, Victoria, 3000, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Property Maintenance & Compliance Services Pty Ltd,"., Melbourne , Vic 3000, AU","Passionate by the industry, PMCS Pty Ltd has been established for achieving success through strong and longstanding Client Relationships.With more than a decade of experienced staff we strive to deliver boutique services enhanced with extensive industry knowledge, specializing in essential safety measures, facilities maintenance and building operational services.With a background working for many years on the client side, from a Senior Essential Safety Measures Auditor on various National Client owned site, a portfolio Facilities Manager, to an Associated Director within an Asset Management Department which spanned across the states and territories.As Asset Management Consultants, we assist clients with independent building compliance, site risk and condition auditing services specially tailored to client’s needs.PMCS core advisory and statutory services include:Essential Safety Measure Auditing• Inspections & Auditing – Access & Egress, Fire & Smoke door, Fire integrity, Fire Equipment• Contractor Compliance/Performance Auditing• Annual Fire Safety Statements AESMRs • System Interface Testing•  Essential Safety Measures LogbookBuilding / Asset Risk & Condition Audits • Client Specific Tailored Risk & Condition Audit Reports• Essential Safety Measures & Site Services, Mechanical, Electrical Services.• OH&S & Risk Profile• Asset & Condition Registers• Budgets & Forecasting• Life-Cycle AnalysisFacilities Management Audits• Desktop & Site audit • Process and service delivery review covering ( Risk & Safety, Contracts, Monitoring & Reporting.)• Advise and consultancy relating to Tendering & Procurement With a genuine passion for this industry we strive to work with and welcome new connections. If interested in discussing business, property or any other related industry subject matters contact us at admin@pmcservices.com.au",null,Commercial Real State,2-10 employees,http://www.pmcservices.com.au,"Melbourne , Vic",null,null,https://www.linkedin.com/company/pmcservices.com.au/,"., Melbourne , Vic, 3000, AU",-37.803425,145.01105,Melbourne ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
PPG Commercial Property,"Sydney,   AU",null,null,Commercial Real State,2-10 employees,null,null,Self-Employed,null,https://www.linkedin.com/company/ppg-commercial-property/,"null, Sydney, null, null, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Mucro Refrigeration,null,null,null,Commercial Real State,null,http://mucro.com.au,"Dharruk, New South Wales",null,null,https://www.linkedin.com/company/mucro-refrigeration/,null,45.620316,7.944661,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
The Boarding Office Pty Ltd,"Level 1, 100 Brisbane Road, Mooloolaba, QLD 4557, AU","We are a co-shared office space with individual rooms to lease surrounding a large common area designed and furnished to encourage casual interaction amongst the businesses through a more relaxed Sunshine Coast way of doing business. Our décor is functional art through handmade, hand painted, primarily vintage Surfboards and so our alto ego is as a Surf Museum.

The Boarding Office is designed to make it easy for small to medium businesses through eliminating most of the start-up and relocation costs while also reducing the ongoing monthly commitments and charges.",null,Commercial Real State,2-10 employees,http://www.theboardingoffice.com.au,"Mooloolaba, QLD",Privately Held,2015,https://www.linkedin.com/company/the-boarding-office-pty-ltd/,"Level 1, 100 Brisbane Road, Mooloolaba, QLD, 4557, AU",-26.690546,153.09708,Mooloolaba,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Fortune Business & Property Brokers,"1060 Hay Street, Level 3, West Perth, WA 6005, AU","Fortune Business & Property Marketing, Business Brokers and Real Estate Agents specialises in Business Sales and Commercial Real Estate sales across Western Australia. Find information available for buying and selling a business and  Business Finance.  Contact Chris Blake 0418 911642",null,Commercial Real State,2-10 employees,http://www.fortune.net.au,"West Perth, WA",Privately Held,1997,https://www.linkedin.com/company/fortune-business-brokers/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HARBOURS  GROUP  AUSTRALIA,"4216, AU","We are based on the Gold Coast, Queensland and we are commercial and rural real estate sales and rentals throughout Queensland., with specialist knowledge of northern Queensland and the south-east corner of Queensland.",null,Commercial Real State,2-10 employees,http://www.harbours.com.au,null,Privately Held,null,https://www.linkedin.com/company/harbours-group-australia/,"null, null, null, 4216, AU",-27.994457,153.40938,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
IKONN Property Services,"Suite 2 Level 2 | 377 Sussex St, Sydney, NSW 2000, AU",null,null,Commercial Real State,2-10 employees,http://www.ikonnproperty.com.au,"Sydney, NSW",Privately Held,2008,https://www.linkedin.com/company/ikonn-property-services/,"Suite 2 Level 2 | 377 Sussex St, Sydney, NSW, 2000, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Total Plumbing Concepts,"35 Waters dr Seaholme, 2/21Gervis dr, Werribee, Victoria 3030, AU","The best in the west no job to small , On time everytime , highly skilled in all areas.Residential and light commercial contractors , highly skilled in drainage camera services and jetting work as well as hot water and gas fitting .A professional plumber Werribee is trained and experienced in what they do, knowing exactly how to fix plumbing problems with the least work and damage needed. You may think that a blocked drain can be fixed with a plunger, or a crack in the piping with some sealant, but professional plumbers use tools that you might never have thought to have associated with their jobs. They use these to find and fix the root of the setback instead of the problems that they repeatedly cause, therefore saving you time, money and trouble in the long run.Your house is only your home if it is the way you want it. Growth of harmful fungi is never an appreciated addition to your home and it can be avoided with a simple call to a trust, professional plumber. There are many out there, so checking to make sure they have a proper license is essential, as is checking around to see if they have good testimonials from past customers. But once you find a professional plumber that you know can work well and effectively, offering your and your house a high standard of work, you will see the difference and know that it was the right choice.Faulty plumbing certainly isn't something an owner will want to face head on any day. Thus, they seek the help of professional plumbers without delay. Because various plumbing issues - clogged drains, sewer damages, leaky faucets, broken pipes, etc. - exist, the problem needs to be tended upon before it worsens.In case you are experiencing problems with plumbing at home or in the office, you have the option to fix the problem - that is if you know exactly what needs to be done. However, to ensure the best results, it is important to hire the services of a professional plumber hoppers crossing. Few modern households never realize how much they need the services of a reliable plumber until something goes wrong.Phone: 0425823111Email: Info@totalplumbingconcepts.com.auWebsite: http://totalplumbingconcepts.com.au/",null,Commercial Real State,null,http://totalplumbingconcepts.com.au/,"Werribee, Victoria",Self-Employed,2010,https://www.linkedin.com/company/total-plumbing-concepts/,"35 Waters dr Seaholme, Werribee, Victoria, 3030, AU",-37.803425,145.01105,Werribee,Nick McGuane,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Mosman Professional Centre,"Bridgepoint Shopping Centre, 1-3 Brady St, Mosman, NSW 2088, AU",Office Space With A Friendly Face In a Handy Place,null,Commercial Real State,11-50 employees,http://mosmanpc.com.au,"Mosman, NSW",null,null,https://www.linkedin.com/company/mosman-professional-centre/,"Bridgepoint Shopping Centre, 1-3 Brady St, Mosman, NSW, 2088, AU",-33.84907,151.13834,Mosman,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
CYAN POWER LIMITED,null,"Cyan Power Limited concentrates on commercial property agency and related professional work, such as valuation and Rating. Cyan Power Commercial Property Management Limited provides ongoing support to landlords and tenants including rent reviews and lease renewals.",null,Commercial Real State,null,http://cyanpower.com,"Boro, 新南威尔士州",null,null,https://www.linkedin.com/company/cyan-power-limited/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Centro Asset Management Pty Limited,null,"Centro Asset Management Pty Limited is a commercial real estate company based out of ""3rd Floor, The Glenn Shopping Centre"", 235 Springvale Rd, Glen Waverley, Victoria, Australia.",null,Commercial Real State,null,null,"Glen Waverley, Victoria",null,null,https://www.linkedin.com/company/centro-asset-management-pty-limited/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Laing+Simmons Commercial Property,"91 Northbourne Avenue, Turner, ACT 2612, AU","Everything we do at Laing+Simmons is underpinned by our corporate culture.We treat everyone – our customers, our people, everyone we come into contact with – like family.This culture is our point of difference, it’s the reason customers trust the Laing+Simmons brand, and it’s the reason more and more agents choose to join our network.At Laing+Simmons, we believe real estate is not a property-first business, but a people-first business. We encourage and empower every member of the Laing+Simmons family to be involved in their local communities, meet the people, interact with other local businesses and become part of the social fabric.Laing+Simmons offers a full range of real estate services encompassing sales, property management, short and long-term leasing, project marketing, strata management and more.But it’s the way we tailor these services to local communities, and to individual people, that sets us apart. Members of the Laing+Simmons family make it their business to know their local area inside-out: every pocket, every street. Our agents always have their finger on the real estate pulse.We monitor every sale, every auction, every time. We do our homework on the local market so we can provide our customers the most relevant, up-to-date view. This is the true value of local expertise.Laing+Simmons celebrated its 50th birthday in 2017. And with a focus on innovating with new technologies and systems, unlocking the real estate possibilities of artificial intelligence and harnessing the power of data, we plan to remain at the forefront of local property markets across NSW for many years to come.",null,Commercial Real State,11-50 employees,https://lsre.com.au/,"Turner, ACT",Privately Held,1967,https://www.linkedin.com/company/laingsimmonscbr/,null,51.236657,-0.203675,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Link Corporate AU,"551 Glenferrie Rd, Hawthorn, Victoria 3122, AU","LINK Corporate is a division of Australia’s largest business brokerage, LINK. Founded in 1996, LINK has enjoyed considerable growth since becoming an international network of brokerages.Experience is earned and our team has sold hundreds of high-value businesses.Handling larger transactions requires specific skills, and with the quality of our people, we are proud to say that we set the benchmark.LINK Corporate also has the largest team of mid-market business brokers in the Southern Hemisphere.",null,Commercial Real State,"501-1,000 employees",https://linkcorporate.com.au/,"Hawthorn, Victoria",Privately Held,null,https://www.linkedin.com/company/link-corporate-au/,"551 Glenferrie Rd, Hawthorn, Victoria, 3122, AU",-37.803425,145.01105,Hawthorn,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Lightning Bult Electrical and Plumbing Pty Ltd,"11, 128 Old Pittwater rd, Brookvale, Brookvale, New South Wales 2100, AU",If your looking for one reliable and experienced contact to look after the 3 main subtrades in your building then Call 02 9905 8800 to bookLightning Bult is a Multi trade company. We're licensed and insured for the following* Electrical* Plumbing* Air ConditioningEstablished in 1995 we were specifically Electrical & data contractors in the shop fitting and commercial fitout market including management of subcontractors in closely related fields. In 2009 we added a plumbing department and more recently we've ventured into Air ConditioningIn over 25 years we've provided trouble free service to our customers across the Sydney basinIf your looking for better service then give us a call on 02 9905 8800,02 9905 8800,Commercial Real State,2-10 employees,http://www.lightningbult.com.au,"Brookvale, New South Wales",Privately Held,1995,https://www.linkedin.com/company/lightning-bult-electrical-and-plumbing-pty-ltd/,null,15.519645,73.76803,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Krogsdam Design Inc (KDI),"George St, Sydney, New South Wales 2007, AU",KDI is a property development and construction company based in New South Wales. Focussed on development of medium density residential projects. It also has extensive experience in the project management discipline including commercial and industrial projects.  KDI was founded in 1996 and is a privately held company owned by a group of shareholders across APAC.,null,Commercial Real State,11-50 employees,null,"Sydney, New South Wales",Privately Held,1996,https://www.linkedin.com/company/krogsdam-design-inc-kdi/,"George St, Sydney, New South Wales, 2007, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
JL Property NT,"348 Bagot Rd, Millner, Northern Territory 0810, AU","JL Property is a locally owned business specialising in commercial property development and investment established in 2003. The trust owns and manages a portfolio of prime retail shopping centres, showrooms and offices buildings across Darwin and the surrounding areas.",null,Commercial Real State,2-10 employees,http://www.jlpropertynt.com.au/,"Millner, Northern Territory",Privately Held,null,https://www.linkedin.com/company/jl-property-nt/,"348 Bagot Rd, Millner, Northern Territory, 0810, AU",-12.428205,130.85509,Millner,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Ethical Property Australia,null,"Ethical Property Australia provides people and organisations who are fixing the world’s biggest problems with social impact spaces that allow them to imagine a better future and work out ways to make it happen. These social impact spaces combine impact investment, property, and social platforms, which gives them an easy way to inspire and learn from each other.",null,Commercial Real State,2-10 employees,https://ethicalproperty.com.au,"Melbourne, Victoria",Privately Held,2013,https://www.linkedin.com/company/ethical-property-australia/,"1 Franklin St, Griffith, Australian Capital Territory, 2603, AU",-35.28078,149.1314,Griffith,Endeavour House,"673 Bourke St, Melbourne, Victoria, 3000, AU",-37.83238,144.96043,Melbourne,Donkey Wheel House,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Neighbourhood,"4 Brunswick Place, Fitzroy, Melbourne, VIC 3065, AU","Two creative coworks in Fitzroy, making it feel a bit nice to come to work every day.Neighbourhood was designed specifically for creative professionals. Inspiring buildings, limited seats, familiar faces, and more opportunities to create. Made and priced for creative teams.There's no 'hustle'​ neons, no shrine to Silicon Valley, and no tech bros. Just beautiful, quiet, creative spaces to think and make amazing work. We only have permanent members we call Neighbours, and the price is inclusive of everything we offer: there are no additional fees for anything. Buildings with light and character.This is no city-corporate-rodeo. Our spaces have creative legacy in Fitzroy; old warehouses that once housed textile makers, shoe smiths, architects, and now, you. Neighbours who know each other, work and play together.Each location has no more than 50 people, all of which are permanent members. No random hot-deskers, just people you know and collaborate with. When everyone knows each other, the workplace is more respectful and enjoyable.Work, live, grow, better together. We'd love for you to join us.",null,Commercial Real State,2-10 employees,http://neighbourhood.com.au,"Melbourne, VIC",Privately Held,2017,https://www.linkedin.com/company/neighbourhood-work/,null,32.670437,-114.62965,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Think Commercial,"52A Comport St, Cairns, QLD 4870, AU","Think Commercial is a boutique commercial property management company, with over 10 years of combined experience. This experience and associated wealth of information means we have the right connections to offer the best service to both tenants and owners.Think Commercial's boutique size means that every client deals with senior management. Our reputation is based on honesty and transparency and we offer a refreshingly personalized brand of service.",null,Commercial Real State,2-10 employees,http://www.thinkcommercial.net.au,"Cairns, QLD",Privately Held,null,https://www.linkedin.com/company/think-commercial/,null,45.739268,-110.850076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CoHouse Studios,"Level 1, 36 Morley Avenue , Rosebery , NSW 2018, AU","​We offer modern private suites, large open-plan desks, cosy breakout areas, a sleek meeting room and a multi-purpose photographic studio and event space.Designed to help freelancers and small to medium businesses grow.",02 8377 9525,Commercial Real State,0-1 employees,http://www.cohousestudios.com,"Rosebery , NSW",Public Company,2017,https://www.linkedin.com/company/cohouse-studios/,"Level 1, 36 Morley Avenue , Rosebery , NSW, 2018, AU",-33.84907,151.13834,Rosebery ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
ANK CORP,"175 Collins St, Melbourne, Victoria 3000, AU","ANK CORP is an independent and Australian owned Commercial Real Estate agency providing premium specialist services to landlords, tenants, buyers and sellers across the commercial property and business markets. The team is a knowledgeable and informed group of multicultural backgrounds, professionals with a strong commitment and attitude which allows us to drive negotiations to the client’s satisfaction professionally.      Our highly trained and motivated staff support each other in a diverse environment. With ANK CORP’s strong network in local and international markets and various industries, we can assure you that we will work at our most efficient and bring the best satisfaction outcomes to our client.      We collaborate with our clients to provide a comprehensive strategy that produces the optimal outcome, tailored to their requirements. We will always strive to bring the best customer service to our clients as we know that they are the reason that our business exists.      With our extensive professional network whom with we work closely to ensure that they find a property/business that suits the client’s specific needs and by offering a broad range of services delivering strategic advice and practical solutions. We focus on building long-term relationships, helping you to make educated property/business decisions.If you have been considering acquiring or selling an RTO, please feel free to contact us at: info@ankcorp.com.au",null,Commercial Real State,2-10 employees,https://ankcorp.com.au/,"Melbourne, Victoria",Privately Held,2018,https://www.linkedin.com/company/ank-corp/,null,39.91987,32.85427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WERKEDGE,"Adelaide,   AU","WERKEDGE provides Managed Workplace & Custom Tenant Solutions for Landlords, Tenants & Agents. Services include Turnkey corporate spaces from 2-200 or more. Clients include NGOs, SMEs and Corporates. Custom #FlexSpace #CRE #Leasing #CoWork #Offices",+61 8 7200 1078,Commercial Real State,2-10 employees,https://www.WERKEDGE.com,null,Privately Held,2020,https://www.linkedin.com/company/werkedge/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Workplex,"1044a Dandenong Road, Carnegie, VIC 3163, AU","Workplex is a boutique coworking facility that helps businesses thrive through the power of community and reciprocity. More than another coworking space; it’s a place for working hard, having fun, collaborating and for getting it done. Catering for commercial enterprises from businesses of one to teams of many, Workplex has flexible monthly membership options and no sneaky hidden fees. The purpose-built space facilitates collaboration, connection, communication and privacy in equal measure, making it the perfect workplace. Our concept is simple- flexible membership options and benefits to help you run a thriving business including access to professional development and social events to help businesses thrive. Family owned and operated, Workplex is conveniently located in Melbourne’s South East suburbs, close to public transport, major shopping precincts and the M1 motorway. Custom designed and purpose built, it features fully serviced private offices, shared offices, dedicated desks and meeting rooms with 24/7 access, free parking, super-fast WiFi and all outgoings covered.Find out more by visiting our website at https://www.workplex.com.au",1300 525 335,Commercial Real State,2-10 employees,http://www.workplex.com.au,"Carnegie, VIC",Privately Held,2016,https://www.linkedin.com/company/workplex/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
